antecedents,consequents,support,confidence,leverage,lift
frozenset({'irregular appearing scalp'}),frozenset({'abnormal appearing skin'}),0.01431155385477198,0.4395456335634185,0.012150586100720116,6.622752157193226
frozenset({'irregular appearing scalp'}),frozenset({'skin lesion'}),0.013401769624815242,0.4116037559853243,0.011775698360399796,8.241809518497966
frozenset({'irregular appearing scalp'}),frozenset({'skin growth'}),0.012920555859266908,0.39682440975892874,0.011559262862121878,9.491384945316351
frozenset({'irregular appearing scalp'}),frozenset({'acne or pimples'}),0.01136082933446719,0.3489210869970773,0.010299672578867462,10.706080204000074
frozenset({'acne or pimples'}),frozenset({'irregular appearing scalp'}),0.01136082933446719,0.3485887055022883,0.010299672578867462,10.706080204000074
frozenset({'irregular appearing scalp'}),frozenset({'itching of skin'}),0.010885689795973463,0.3343282963331468,0.009521496082480214,7.979577744936833
frozenset({'irregular appearing scalp'}),frozenset({'skin rash'}),0.01000627670128976,0.30731919656737766,0.00836888824809149,6.111119619626451
frozenset({'irregular appearing scalp'}),"frozenset({'skin dryness, peeling, scaliness, or roughness'})",0.01220244723858889,0.3747693965963974,0.011167572731113937,11.791233768394116
frozenset({'acne or pimples'}),"frozenset({'skin dryness, peeling, scaliness, or roughness'})",0.011145531731087219,0.3419826461512974,0.010109670464344729,10.759676115834473
frozenset({'acne or pimples'}),frozenset({'skin lesion'}),0.014240687872468228,0.4369525150655429,0.01261306613900726,8.74938419640471
frozenset({'acne or pimples'}),frozenset({'itching of skin'}),0.011458016967340907,0.35157075110273567,0.010092522486672717,8.391111886248012
frozenset({'acne or pimples'}),frozenset({'skin rash'}),0.010783777764279495,0.3308828097496324,0.00914482805102594,6.579688002063291
frozenset({'acne or pimples'}),frozenset({'abnormal appearing skin'}),0.015610763530340764,0.4789910745718487,0.01344773528011979,7.217087214994061
frozenset({'acne or pimples'}),frozenset({'skin swelling'}),0.014504579292285057,0.44504959721675746,0.012496337437793107,7.222526141381742
frozenset({'acne or pimples'}),frozenset({'skin growth'}),0.010995700797073573,0.3373853258506078,0.009633109798604648,8.069700159056454
frozenset({'irregular appearing scalp'}),frozenset({'skin moles'}),0.010564430676196454,0.32446157991833013,0.009725398472474008,12.591210002817952
frozenset({'foreign body sensation in eye'}),frozenset({'diminished vision'}),0.011609872643706089,0.5200278122071404,0.010817864693345969,14.658782955937708
frozenset({'diminished vision'}),frozenset({'foreign body sensation in eye'}),0.011609872643706089,0.3272644255464871,0.010817864693345969,14.658782955937712
frozenset({'foreign body sensation in eye'}),frozenset({'pain in eye'}),0.011605148244885838,0.5198161975875933,0.010748363889476574,13.54500484470489
frozenset({'symptoms of eye'}),frozenset({'foreign body sensation in eye'}),0.011552504943745908,0.33971063964911585,0.010793284492196426,15.216272059279467
frozenset({'foreign body sensation in eye'}),frozenset({'symptoms of eye'}),0.011552504943745908,0.5174582061126394,0.010793284492196426,15.216272059279465
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'sharp abdominal pain'}),0.005466129435029393,0.5025752404591995,0.004040885063153519,3.83522260665727
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'problems during pregnancy'}),0.004982216013012344,0.45808253180266834,0.004796441915415841,26.818679662401596
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'pelvic pain'}),0.004743971329648302,0.43617747440273036,0.0043284533681915436,11.417006651208236
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'pain during pregnancy'}),0.004619787132087442,0.42475954080049644,0.004391092963815787,20.20072119460348
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'intermenstrual bleeding'}),0.004540147266260368,0.4174371703381942,0.004258432459971503,16.116111631012355
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'blood clots during menstrual periods'}),0.0037289004974117045,0.34284827800186163,0.0036083249747658947,30.925849754475728
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'lower abdominal pain'}),0.005226534923430994,0.48054607508532426,0.004567575671762032,7.9314994215402965
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'cramps and spasms'}),0.005053756909433275,0.46466025442134656,0.004814793341661955,21.148650217130815
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'vaginal discharge'}),0.0023169801642740962,0.2130313372634192,0.0020217514448480746,7.848085270222788
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'heavy menstrual flow'}),0.0024560124724128853,0.22581445857896368,0.0023027715975344042,16.02713684818419
"frozenset({'spotting or bleeding during pregnancy', 'problems during pregnancy'})",frozenset({'sharp abdominal pain'}),0.002491108006506172,0.5,0.001838228456199768,3.815570583175818
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'sharp abdominal pain', 'problems during pregnancy'})",0.002491108006506172,0.22904126590133417,0.0024166970681730065,33.47771258242377
"frozenset({'spotting or bleeding during pregnancy', 'problems during pregnancy'})",frozenset({'cramps and spasms'}),0.0023048317101648816,0.4626117583310756,0.002195366674031597,21.055414510241594
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'problems during pregnancy', 'cramps and spasms'})",0.0023048317101648816,0.21191436549798326,0.0022536168421812084,45.0031758531456
"frozenset({'spotting or bleeding during pregnancy', 'problems during pregnancy'})",frozenset({'lower abdominal pain'}),0.0024593870429987785,0.49363316174478467,0.002157529320639469,8.14750414127654
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'problems during pregnancy', 'lower abdominal pain'})",0.0024593870429987785,0.22612472851380702,0.0024020061309981515,42.86071721850486
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'sharp abdominal pain', 'pelvic pain'})",0.002386496318343491,0.21942289792119146,0.0022137589995256898,13.815754086473387
"frozenset({'spotting or bleeding during pregnancy', 'problems during pregnancy'})",frozenset({'pelvic pain'}),0.0023493760418986684,0.47155242481712273,0.002159034522105073,12.342950946521327
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'problems during pregnancy', 'pelvic pain'})",0.0023493760418986684,0.216009928637915,0.0022991007615747214,46.73024251203672
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'pelvic pain', 'lower abdominal pain'})",0.002366248894828133,0.21756127831213154,0.0022111068230444247,15.252141908527843
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'pelvic pain', 'cramps and spasms'})",0.002322379477211525,0.2135277691591685,0.0022293382773128497,24.96076447574479
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'sharp abdominal pain', 'pain during pregnancy'})",0.0021799725984868426,0.20043437790878066,0.0020723604493338185,20.257681085682336
"frozenset({'spotting or bleeding during pregnancy', 'problems during pregnancy'})",frozenset({'pain during pregnancy'}),0.00207603582444134,0.416689244107288,0.0019712750208309543,19.816913892359025
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'problems during pregnancy', 'pain during pregnancy'})",0.00207603582444134,0.19087806391560658,0.0020019258477804304,28.012906196695404
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'lower abdominal pain', 'pain during pregnancy'})",0.0021941457949475928,0.20173751163512255,0.0021091131117423655,25.803558258322862
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'cramps and spasms', 'pain during pregnancy'})",0.00213340352440152,0.19615265280794292,0.0020757950560145533,37.03281104560968
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'sharp abdominal pain', 'intermenstrual bleeding'})",0.002414167797147813,0.2219671113869066,0.002295618260393288,20.36421114109213
"frozenset({'spotting or bleeding during pregnancy', 'problems during pregnancy'})",frozenset({'intermenstrual bleeding'}),0.0020193430385983383,0.4053102140341371,0.0018902944068872368,15.64792289405284
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'problems during pregnancy', 'intermenstrual bleeding'})",0.0020193430385983383,0.18566552901023892,0.001966814215996767,38.4425718793461
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'lower abdominal pain', 'intermenstrual bleeding'})",0.0022899835995869523,0.21054917778467264,0.0021925747851762683,23.508997757966537
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'cramps and spasms', 'intermenstrual bleeding'})",0.0021111313585346265,0.19410487123797704,0.0020328446211050903,26.966653967854988
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'sharp abdominal pain', 'lower abdominal pain'})",0.0026429636828713544,0.24300341296928327,0.0023267190300875493,8.357338723694303
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'sharp abdominal pain', 'cramps and spasms'})",0.002547125878231995,0.23419174681973315,0.002423937127407571,20.676610982623885
frozenset({'spotting or bleeding during pregnancy'}),"frozenset({'lower abdominal pain', 'cramps and spasms'})",0.0024789595523969574,0.22792429413589824,0.002382519687760366,25.70471828987185
frozenset({'seizures'}),frozenset({'abnormal involuntary movements'}),0.004116976114789393,0.26652684930309783,0.003490221352689488,6.568719320130424
frozenset({'seizures'}),frozenset({'depressive or psychotic symptoms'}),0.006060728772263729,0.3923624765150522,0.005117390869048905,6.424769694516913
frozenset({'seizures'}),frozenset({'dizziness'}),0.003806515620887242,0.24642810329007733,0.00272320849935619,3.5137917449554323
frozenset({'seizures'}),frozenset({'fainting'}),0.003097180883732545,0.20050683794293706,0.0026619064309439887,7.115466721951321
frozenset({'seizures'}),frozenset({'weakness'}),0.0033644468741352664,0.21780923668458077,0.0026420822728294826,4.657546712634475
frozenset({'seizures'}),frozenset({'problems with movement'}),0.0030040427355618998,0.1944772141390309,0.002449732938312246,5.419429262241451
frozenset({'seizures'}),frozenset({'temper problems'}),0.0021873966537758072,0.14160877353956397,0.001765393526394413,5.183365979652802
frozenset({'seizures'}),frozenset({'hostile behavior'}),0.0021826722549555568,0.1413029230567571,0.0016813539322106986,4.353864911629032
frozenset({'seizures'}),frozenset({'difficulty speaking'}),0.003894254456120459,0.2521081836850614,0.0035066546074850463,10.04710004359033
frozenset({'diminished vision'}),"frozenset({'lacrimation', 'pain in eye'})",0.006458253187281918,0.18204820881608735,0.005973049852415452,13.310405603579182
frozenset({'symptoms of eye'}),"frozenset({'lacrimation', 'pain in eye'})",0.005808985806556115,0.17081786968861015,0.005343868890970691,12.489302392377153
"frozenset({'symptoms of eye', 'diminished vision'})",frozenset({'lacrimation'}),0.006007410557006621,0.40625285257873117,0.005569010152302194,13.703022379864972
frozenset({'symptoms of eye'}),"frozenset({'lacrimation', 'diminished vision'})",0.006007410557006621,0.17665270803977218,0.005562330506326506,13.497370973663843
frozenset({'diminished vision'}),"frozenset({'lacrimation', 'symptoms of eye'})",0.006007410557006621,0.16933964956338107,0.005576437942765496,13.939193253809714
"frozenset({'symptoms of eye', 'diminished vision'})","frozenset({'lacrimation', 'pain in eye'})",0.002927102526203541,0.19794614331355548,0.00272485369971106,14.472778789212718
frozenset({'symptoms of eye'}),"frozenset({'lacrimation', 'pain in eye', 'diminished vision'})",0.002927102526203541,0.08607378887411436,0.002707477371244897,13.327719799467973
frozenset({'diminished vision'}),"frozenset({'lacrimation', 'symptoms of eye', 'pain in eye'})",0.002927102526203541,0.08251051119608852,0.002721025787827243,14.203944362020271
frozenset({'diminished vision'}),"frozenset({'lacrimation', 'itchiness of eye'})",0.005437783042107892,0.15328272739379412,0.004981526701164621,11.918262945925846
frozenset({'diminished vision'}),"frozenset({'itchiness of eye', 'pain in eye'})",0.005244082690477637,0.14782261286456252,0.0048110270419343465,12.10948918024196
"frozenset({'symptoms of eye', 'diminished vision'})",frozenset({'itchiness of eye'}),0.004790540403733625,0.32396166134185306,0.004376860963412217,11.580320259599118
frozenset({'symptoms of eye'}),"frozenset({'itchiness of eye', 'diminished vision'})",0.004790540403733625,0.14086966876376844,0.004433296643995795,13.409724517649392
frozenset({'diminished vision'}),"frozenset({'itchiness of eye', 'symptoms of eye'})",0.004790540403733625,0.1350379544546544,0.004408818382131055,12.549814086233946
frozenset({'diminished vision'}),"frozenset({'lacrimation', 'pain in eye', 'itchiness of eye'})",0.002732727260456107,0.07703137187755646,0.002522580225167532,13.003882051933358
"frozenset({'symptoms of eye', 'diminished vision'})","frozenset({'itchiness of eye', 'pain in eye'})",0.002476934810045422,0.1675034230944774,0.0022964228670516148,13.72172261272706
frozenset({'symptoms of eye'}),"frozenset({'itchiness of eye', 'pain in eye', 'diminished vision'})",0.002476934810045422,0.07283624744477743,0.002298599826867591,13.889225579344064
frozenset({'diminished vision'}),"frozenset({'itchiness of eye', 'symptoms of eye', 'pain in eye'})",0.002476934810045422,0.06982097673268269,0.0022855829693223624,12.944400224663909
"frozenset({'symptoms of eye', 'diminished vision'})","frozenset({'lacrimation', 'itchiness of eye'})",0.002384471575991955,0.16125057051574623,0.0021942888156839995,12.53779034509161
frozenset({'symptoms of eye'}),"frozenset({'lacrimation', 'itchiness of eye', 'diminished vision'})",0.002384471575991955,0.07011729215869172,0.002199549444786835,12.894462985325651
frozenset({'diminished vision'}),"frozenset({'lacrimation', 'symptoms of eye', 'itchiness of eye'})",0.002384471575991955,0.06721458059851987,0.00220753337492296,13.476296026442345
frozenset({'symptoms of eye'}),"frozenset({'itchiness of eye', 'pain in eye'})",0.0053939136244912835,0.1586123404846488,0.004978785588360341,12.993373501735478
frozenset({'symptoms of eye'}),"frozenset({'lacrimation', 'itchiness of eye'})",0.004987615325949773,0.14666481433703138,0.004550247058325996,11.403697284779035
frozenset({'symptoms of eye'}),"frozenset({'lacrimation', 'pain in eye', 'itchiness of eye'})",0.002493132748857708,0.07331256077956616,0.002291685368246148,12.376099114761285
frozenset({'eye redness'}),frozenset({'itchiness of eye'}),0.009051948139599236,0.3680267815492687,0.008363873295070113,13.15547023927877
frozenset({'eye redness'}),frozenset({'nasal congestion'}),0.003261859928324121,0.13261806108168922,0.0016540224080211726,2.02872484758878
"frozenset({'eye redness', 'diminished vision'})",frozenset({'pain in eye'}),0.005158368597595956,0.49571928914256064,0.004759024566890674,12.91710455389993
frozenset({'eye redness'}),"frozenset({'pain in eye', 'diminished vision'})",0.005158368597595956,0.20972477567708478,0.004790194605393028,14.010681652800677
frozenset({'diminished vision'}),"frozenset({'pain in eye', 'eye redness'})",0.005158368597595956,0.1454064646234043,0.0047317535953432695,12.091390528598016
"frozenset({'symptoms of eye', 'eye redness'})",frozenset({'diminished vision'}),0.0048161871401864115,0.4543775867558103,0.00444016353426103,12.808204230513507
"frozenset({'symptoms of eye', 'diminished vision'})",frozenset({'eye redness'}),0.0048161871401864115,0.32569602921040625,0.004452478579423249,13.24188556376211
"frozenset({'eye redness', 'diminished vision'})",frozenset({'symptoms of eye'}),0.0048161871401864115,0.4628356466467765,0.00446231728553573,13.610052048487296
frozenset({'symptoms of eye'}),"frozenset({'eye redness', 'diminished vision'})",0.0048161871401864115,0.1416238315438506,0.00446231728553573,13.610052048487296
frozenset({'eye redness'}),"frozenset({'symptoms of eye', 'diminished vision'})",0.0048161871401864115,0.1958126389155668,0.004452478579423249,13.241885563762112
frozenset({'diminished vision'}),"frozenset({'symptoms of eye', 'eye redness'})",0.0048161871401864115,0.13576089644807185,0.00444016353426103,12.808204230513507
"frozenset({'symptoms of eye', 'eye redness', 'diminished vision'})",frozenset({'pain in eye'}),0.0023986447724527052,0.4980381165919282,0.002213814119766696,12.977526928542124
"frozenset({'symptoms of eye', 'eye redness'})","frozenset({'pain in eye', 'diminished vision'})",0.0023986447724527052,0.2262973575294492,0.0022399813104010905,15.11781440690108
"frozenset({'symptoms of eye', 'diminished vision'})","frozenset({'pain in eye', 'eye redness'})",0.0023986447724527052,0.16220903696942035,0.002220817504234446,13.488621832219163
"frozenset({'eye redness', 'diminished vision'})","frozenset({'symptoms of eye', 'pain in eye'})",0.0023986447724527052,0.23050979374756775,0.0022434215694938195,15.452875129036228
frozenset({'symptoms of eye'}),"frozenset({'pain in eye', 'eye redness', 'diminished vision'})",0.0023986447724527052,0.07053406632663187,0.002223224659656288,13.67371582548484
frozenset({'eye redness'}),"frozenset({'symptoms of eye', 'pain in eye', 'diminished vision'})",0.0023986447724527052,0.09752215789040419,0.002226202758340075,13.90986288808964
frozenset({'diminished vision'}),"frozenset({'symptoms of eye', 'pain in eye', 'eye redness'})",0.0023986447724527052,0.0676141011738295,0.002213039233252861,12.923346915148086
frozenset({'eye redness'}),"frozenset({'lacrimation', 'pain in eye'})",0.00510370055410449,0.20750212660867656,0.004767299185603099,15.171461926093157
"frozenset({'eye redness', 'diminished vision'})",frozenset({'lacrimation'}),0.0049025761471852706,0.4711376313399922,0.004594075123007596,15.891604121099238
frozenset({'eye redness'}),"frozenset({'lacrimation', 'diminished vision'})",0.0049025761471852706,0.19932497324589085,0.004580666680717026,15.229673737068847
frozenset({'diminished vision'}),"frozenset({'lacrimation', 'eye redness'})",0.0049025761471852706,0.13819606947853053,0.004538188801844399,13.454298591514181
"frozenset({'symptoms of eye', 'eye redness'})",frozenset({'lacrimation'}),0.004407189185176187,0.41579114931550465,0.004092945535888965,14.024751797443573
frozenset({'symptoms of eye'}),"frozenset({'lacrimation', 'eye redness'})",0.004407189185176187,0.12959691984043503,0.004057886725847563,12.617114673761572
frozenset({'eye redness'}),"frozenset({'lacrimation', 'symptoms of eye'})",0.004407189185176187,0.17918393107043878,0.004108387081399969,14.749525286063168
"frozenset({'eye redness', 'diminished vision'})","frozenset({'lacrimation', 'pain in eye'})",0.0023608495818907044,0.2268776754442859,0.0022185277011576568,16.58809994451197
frozenset({'eye redness'}),"frozenset({'lacrimation', 'pain in eye', 'diminished vision'})",0.0023608495818907044,0.09598551162088742,0.002202003063499892,14.862457205906601
frozenset({'diminished vision'}),"frozenset({'lacrimation', 'pain in eye', 'eye redness'})",0.0023608495818907044,0.06654871297300383,0.0021797931980634053,13.039305944288625
"frozenset({'symptoms of eye', 'eye redness'})","frozenset({'lacrimation', 'pain in eye'})",0.002079410395027233,0.19617956064947473,0.0019344392485158494,14.343615575006524
frozenset({'symptoms of eye'}),"frozenset({'lacrimation', 'pain in eye', 'eye redness'})",0.002079410395027233,0.061146724353503885,0.0019058493727890403,11.980860496278249
frozenset({'eye redness'}),"frozenset({'lacrimation', 'symptoms of eye', 'pain in eye'})",0.002079410395027233,0.08454298493537854,0.0019365331890715718,14.553828800883274
"frozenset({'symptoms of eye', 'eye redness', 'diminished vision'})",frozenset({'lacrimation'}),0.0022197925314003794,0.460902466367713,0.0020770072603839124,15.546369142965586
"frozenset({'symptoms of eye', 'eye redness'})","frozenset({'lacrimation', 'diminished vision'})",0.0022197925314003794,0.20942375039796246,0.002081066625989634,16.001283428844317
"frozenset({'symptoms of eye', 'diminished vision'})","frozenset({'lacrimation', 'eye redness'})",0.0022197925314003794,0.15011410314924692,0.0020679038124075807,14.61459775367269
"frozenset({'eye redness', 'diminished vision'})","frozenset({'lacrimation', 'symptoms of eye'})",0.0022197925314003794,0.2133220910623946,0.002093377833487976,17.559607925801014
frozenset({'symptoms of eye'}),"frozenset({'lacrimation', 'eye redness', 'diminished vision'})",0.0022197925314003794,0.06527477325500626,0.00205307112627763,13.314382336005663
frozenset({'eye redness'}),"frozenset({'lacrimation', 'symptoms of eye', 'diminished vision'})",0.0022197925314003794,0.09025052822215515,0.00207203489108304,15.023199657445302
frozenset({'diminished vision'}),"frozenset({'lacrimation', 'symptoms of eye', 'eye redness'})",0.0022197925314003794,0.062572532009208,0.0020634452441229047,14.197832083014273
frozenset({'eye redness'}),"frozenset({'itchiness of eye', 'pain in eye'})",0.004496952762760939,0.18283346596054112,0.00419670644881647,14.977545281680486
frozenset({'eye redness'}),"frozenset({'lacrimation', 'itchiness of eye'})",0.004110226973617607,0.1671102818099498,0.003793895146419852,12.993403193185785
"frozenset({'eye redness', 'diminished vision'})",frozenset({'itchiness of eye'}),0.0037019039327245607,0.3557530159553768,0.0034107989755873874,12.716732717746758
frozenset({'eye redness'}),"frozenset({'itchiness of eye', 'diminished vision'})",0.0037019039327245607,0.15050901407677744,0.0034435231135425152,14.327317114496553
frozenset({'diminished vision'}),"frozenset({'itchiness of eye', 'eye redness'})",0.0037019039327245607,0.10435096931301485,0.003380781449268896,11.528012280197936
"frozenset({'symptoms of eye', 'eye redness'})",frozenset({'itchiness of eye'}),0.003806515620887242,0.3591212989493792,0.0035099918595797243,12.837135223506072
frozenset({'symptoms of eye'}),"frozenset({'itchiness of eye', 'eye redness'})",0.003806515620887242,0.11193363367535278,0.003498686947221725,12.365695422588724
frozenset({'eye redness'}),"frozenset({'itchiness of eye', 'symptoms of eye'})",0.003806515620887242,0.15476223142990425,0.003541859957525896,14.382898792118562
frozenset({'eye redness'}),"frozenset({'lacrimation', 'pain in eye', 'itchiness of eye'})",0.002070636511503911,0.084186263479955,0.0019249372856792522,14.211719381376888
"frozenset({'symptoms of eye', 'eye redness'})",frozenset({'pain in eye'}),0.005231934236368422,0.4936007640878701,0.004825156573751581,12.8619015181681
frozenset({'symptoms of eye'}),"frozenset({'pain in eye', 'eye redness'})",0.005231934236368422,0.15384920713676148,0.004822980217029607,12.793453515452091
frozenset({'eye redness'}),"frozenset({'symptoms of eye', 'pain in eye'})",0.005231934236368422,0.21271574788025135,0.00486503845316498,14.26000100270256
frozenset({'eye burns or stings'}),frozenset({'pain in eye'}),0.005922371378242119,0.4738120950323974,0.005442681960116433,12.346262299016079
frozenset({'eye burns or stings'}),frozenset({'itchiness of eye'}),0.00565375555960504,0.45232181425485957,0.005304082203386306,16.16867702115797
frozenset({'eye redness'}),frozenset({'eye burns or stings'}),0.00508007856000324,0.2065417226902286,0.004772644395451265,16.524118480476837
frozenset({'eye burns or stings'}),frozenset({'eye redness'}),0.00508007856000324,0.4064254859611231,0.004772644395451265,16.524118480476833
frozenset({'eye burns or stings'}),frozenset({'lacrimation'}),0.004961968589496987,0.39697624190064795,0.004591399192184071,13.390119706261139
frozenset({'eye burns or stings'}),frozenset({'diminished vision'}),0.004628561015610763,0.3703023758099352,0.0041851380814026725,10.438253546530957
frozenset({'diminished vision'}),frozenset({'eye burns or stings'}),0.004628561015610763,0.13047200502254436,0.0041851380814026725,10.438253546530955
frozenset({'symptoms of eye'}),frozenset({'eye burns or stings'}),0.005883901273562939,0.17302081886200807,0.005458835136052846,13.842319475338634
frozenset({'eye burns or stings'}),frozenset({'symptoms of eye'}),0.005883901273562939,0.47073434125269975,0.005458835136052846,13.842319475338632
frozenset({'swollen eye'}),frozenset({'eye burns or stings'}),0.004320125264060148,0.22745362802928004,0.0040827185670587575,18.19714994827988
frozenset({'eye burns or stings'}),frozenset({'swollen eye'}),0.004320125264060148,0.3456263498920086,0.0040827185670587575,18.19714994827988
frozenset({'eye burns or stings'}),frozenset({'spots or clouds in vision'}),0.0030276647296631504,0.2422246220302376,0.0027627565817263423,11.429111385374885
frozenset({'white discharge from eye'}),frozenset({'eye burns or stings'}),0.0025727726146847815,0.1973800031067157,0.0024098476079621655,15.79114628526606
frozenset({'eye burns or stings'}),frozenset({'white discharge from eye'}),0.0025727726146847815,0.2058315334773218,0.0024098476079621655,15.79114628526606
frozenset({'foreign body sensation in eye'}),frozenset({'eye burns or stings'}),0.0024202420242024204,0.10840714652800872,0.002141186657486871,8.672981468474875
frozenset({'eye burns or stings'}),frozenset({'foreign body sensation in eye'}),0.0024202420242024204,0.19362850971922246,0.002141186657486871,8.672981468474873
frozenset({'eye burns or stings'}),"frozenset({'itchiness of eye', 'pain in eye'})",0.002867035169774646,0.22937365010799135,0.002714452733250442,18.79007332092152
"frozenset({'symptoms of eye', 'eye burns or stings'})",frozenset({'itchiness of eye'}),0.002927102526203541,0.49747648543243866,0.002762499269210294,17.782774045131035
frozenset({'symptoms of eye'}),"frozenset({'itchiness of eye', 'eye burns or stings'})",0.002927102526203541,0.08607378887411436,0.0027348358397066698,15.224179391322554
frozenset({'eye burns or stings'}),"frozenset({'itchiness of eye', 'symptoms of eye'})",0.002927102526203541,0.2341792656587473,0.002792606933484716,21.763557206836612
"frozenset({'eye redness', 'eye burns or stings'})",frozenset({'pain in eye'}),0.002620691517004461,0.5158761790886143,0.0024257335121323207,13.442338614016867
frozenset({'eye redness'}),"frozenset({'pain in eye', 'eye burns or stings'})",0.002620691517004461,0.10654995472381527,0.0024750254914135553,17.991096457622263
frozenset({'eye burns or stings'}),"frozenset({'pain in eye', 'eye redness'})",0.002620691517004461,0.20966522678185742,0.0024703783719838236,17.434879142769933
"frozenset({'eye redness', 'eye burns or stings'})",frozenset({'itchiness of eye'}),0.002338577416023811,0.4603427660422479,0.0021964612522949547,16.4553936347845
frozenset({'eye redness'}),"frozenset({'itchiness of eye', 'eye burns or stings'})",0.002338577416023811,0.09507998792635074,0.0021995182369497347,16.817138081751953
frozenset({'eye burns or stings'}),"frozenset({'itchiness of eye', 'eye redness'})",0.002338577416023811,0.1870950323974082,0.0022254334099054596,20.66903494275782
"frozenset({'symptoms of eye', 'eye redness'})",frozenset({'eye burns or stings'}),0.002612592547598318,0.24648201209805795,0.0024801047295183367,19.71949259532017
"frozenset({'symptoms of eye', 'eye burns or stings'})",frozenset({'eye redness'}),0.002612592547598318,0.4440238586831842,0.0024678727286693704,18.05276268954569
"frozenset({'eye redness', 'eye burns or stings'})",frozenset({'symptoms of eye'}),0.002612592547598318,0.5142819184269961,0.0024398348360951607,15.122870781664464
frozenset({'symptoms of eye'}),"frozenset({'eye redness', 'eye burns or stings'})",0.002612592547598318,0.07682537162363308,0.0024398348360951607,15.122870781664464
frozenset({'eye redness'}),"frozenset({'symptoms of eye', 'eye burns or stings'})",0.002612592547598318,0.1062206733803474,0.0024678727286693704,18.05276268954569
frozenset({'eye burns or stings'}),"frozenset({'symptoms of eye', 'eye redness'})",0.002612592547598318,0.20901727861771058,0.0024801047295183367,19.71949259532017
frozenset({'eye burns or stings'}),"frozenset({'lacrimation', 'pain in eye'})",0.002589645467614246,0.20718142548596113,0.002418689362336257,15.148013950149718
frozenset({'eye burns or stings'}),"frozenset({'lacrimation', 'itchiness of eye'})",0.0024323904783116346,0.19460043196544274,0.002271633530757854,15.1308575792526
