antecedents,consequents,support,confidence,leverage,lift,antecedent_len
"frozenset({'sore throat', 'vomiting'})",frozenset({'cough'}),0.005435083385639177,0.5226505711318795,0.0044097320490474054,5.300703467852477,2
"frozenset({'nausea', 'burning abdominal pain'})",frozenset({'sharp abdominal pain'}),0.0109538561218085,0.5092243975903615,0.00813502964831003,3.885963263362421,2
"frozenset({'burning abdominal pain', 'back pain'})",frozenset({'sharp abdominal pain'}),0.004260732821748433,0.5152207622623031,0.003177051823386963,3.9317223686589307,2
"frozenset({'lower abdominal pain', 'burning abdominal pain'})",frozenset({'sharp abdominal pain'}),0.004853307416631233,0.5077314128362634,0.003600702015521832,3.8745700859446877,2
"frozenset({'burning abdominal pain', 'vomiting'})",frozenset({'sharp abdominal pain'}),0.009908414154298866,0.5083448753462604,0.0073542064310735955,3.879251504958739,2
"frozenset({'nausea', 'burning abdominal pain', 'vomiting'})",frozenset({'sharp abdominal pain'}),0.0048546572448655905,0.5138591227318188,0.003616644789543314,3.92133150518412,3
"frozenset({'lower abdominal pain', 'vaginal discharge'})",frozenset({'sharp abdominal pain'}),0.004796614630788232,0.5116630669546436,0.003568153921799346,3.904573093539314,2
"frozenset({'vaginal discharge', 'pelvic pain'})",frozenset({'sharp abdominal pain'}),0.00475949435434341,0.5287942411517698,0.003580030566360993,4.035303502182945,2
frozenset({'vaginal pain'}),frozenset({'vaginal discharge'}),0.006060728772263729,0.5097059825178794,0.005737964913818327,18.777594249416104,1
frozenset({'cramps and spasms'}),frozenset({'sharp abdominal pain'}),0.01132640871449108,0.5155126866130122,0.00844726473173916,3.9339500845890876,1
"frozenset({'lower abdominal pain', 'cramps and spasms'})",frozenset({'sharp abdominal pain'}),0.004542172008611904,0.5122545288476177,0.0033802197555740368,3.909086622739117,2
"frozenset({'cramps and spasms', 'pelvic pain'})",frozenset({'lower abdominal pain'}),0.004344422172278577,0.5078500986193294,0.0038261281285364686,8.382157242077552,2
"frozenset({'cramps and spasms', 'pelvic pain'})",frozenset({'sharp abdominal pain'}),0.004368044166379828,0.510611439842209,0.0032470406036415904,3.8965479785899633,2
"frozenset({'arm pain', 'low back pain'})",frozenset({'back pain'}),0.006236881356847341,0.5027747551686615,0.005142619043687451,5.699621819961215,2
"frozenset({'low back pain', 'neck pain'})",frozenset({'back pain'}),0.00818873298372782,0.51612217117577,0.006789172675906129,5.850932566437924,2
"frozenset({'leg pain', 'neck pain'})",frozenset({'low back pain'}),0.006743066944731283,0.5347928487313992,0.006178516952034685,11.944144950782356,2
"frozenset({'leg pain', 'neck pain'})",frozenset({'back pain'}),0.006393461432032774,0.5070656246654534,0.005281219400778527,5.748264543485224,2
"frozenset({'hip pain', 'neck pain'})",frozenset({'low back pain'}),0.004752070299054445,0.5382616007950463,0.004356776516029919,12.021616587781255,2
"frozenset({'hip pain', 'neck pain'})",frozenset({'back pain'}),0.004479404995714295,0.5073771118416023,0.003700621246070959,5.751795665697637,2
"frozenset({'knee pain', 'hip pain'})",frozenset({'leg pain'}),0.004847233189576626,0.5063451776649747,0.004220347507338642,7.732244214402826,2
"frozenset({'low back pain', 'shoulder pain'})",frozenset({'back pain'}),0.004687953457922479,0.5040272839416589,0.003867494865014077,5.7138209026544375,2
"frozenset({'lower abdominal pain', 'intermenstrual bleeding'})",frozenset({'sharp abdominal pain'}),0.004641384383837157,0.5182366239638282,0.0034677577741695897,3.9547368350414622,2
frozenset({'blood clots during menstrual periods'}),frozenset({'sharp abdominal pain'}),0.00602225866758455,0.5432241568245465,0.004569508803952338,4.1454202257004535,1
frozenset({'blood clots during menstrual periods'}),frozenset({'cramps and spasms'}),0.005630808479620968,0.5079142822354803,0.005387233204150184,23.11732366406107,1
frozenset({'spotting or bleeding during pregnancy'}),frozenset({'sharp abdominal pain'}),0.005466129435029393,0.5025752404591995,0.004040885063153519,3.83522260665727,1
frozenset({'upper abdominal pain'}),frozenset({'sharp abdominal pain'}),0.013078485762686698,0.5070783723668716,0.00969867107629287,3.8695866419354177,1
"frozenset({'burning abdominal pain', 'upper abdominal pain'})",frozenset({'sharp abdominal pain'}),0.004665681292055586,0.5005792903692976,0.0034442959507210644,3.819991229760236,2
"frozenset({'burning abdominal pain', 'upper abdominal pain'})",frozenset({'nausea'}),0.004737222188476517,0.5082548877624911,0.003844242876827205,5.304962978063824,2
"frozenset({'upper abdominal pain', 'vomiting'})",frozenset({'sharp abdominal pain'}),0.004505051732167082,0.5004873659743571,0.003325499502088985,3.819289741725813,2
"frozenset({'upper abdominal pain', 'vomiting'})",frozenset({'nausea'}),0.004667706034407122,0.5185573967159032,0.0038053117491452194,5.412496481223291,2
"frozenset({'nausea', 'upper abdominal pain'})",frozenset({'sharp abdominal pain'}),0.006147117779262589,0.5007146783947224,0.004538356058851658,3.8210243948944864,2
"frozenset({'sharp abdominal pain', 'vomiting', 'diarrhea'})",frozenset({'nausea'}),0.0040791809242273925,0.5122468005763201,0.0033162364710666225,5.346628981084965,3
"frozenset({'nausea', 'blood in stool'})",frozenset({'sharp abdominal pain'}),0.005360167918632354,0.5185765589291544,0.004005677223300116,3.9573309267492456,2
"frozenset({'fever', 'wheezing'})",frozenset({'cough'}),0.004969392644785951,0.5188134160090192,0.004024962078267881,5.261787177332819,2
"frozenset({'fever', 'wheezing'})",frozenset({'nasal congestion'}),0.004802013943725661,0.5013387824126269,0.004175873667454788,7.669230243940209,2
"frozenset({'skin swelling', 'skin growth'})",frozenset({'abnormal appearing skin'}),0.007862749465130561,0.5015498536249353,0.006822288486519847,7.556986400037197,2
"frozenset({'skin growth', 'skin lesion'})",frozenset({'abnormal appearing skin'}),0.007552288971228411,0.5036683620650853,0.006557114114943141,7.588906535901795,2
"frozenset({'itching of skin', 'skin growth'})",frozenset({'abnormal appearing skin'}),0.004920123914231914,0.5004462140454452,0.004267618529548676,7.540357565969216,2
"frozenset({'skin dryness, peeling, scaliness, or roughness'})",frozenset({'abnormal appearing skin'}),0.016429434354478394,0.5169133416856009,0.014319979004654287,7.788472202480289,1
"frozenset({'skin dryness, peeling, scaliness, or roughness', 'skin growth'})",frozenset({'abnormal appearing skin'}),0.0059216964641249405,0.5269986185356479,0.005175931231091973,7.940429778473142,2
"frozenset({'skin dryness, peeling, scaliness, or roughness', 'skin lesion'})",frozenset({'abnormal appearing skin'}),0.007106845653890542,0.516049987748101,0.006192836429310224,7.775463816739667,2
"frozenset({'itching of skin', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'abnormal appearing skin'}),0.00596489096762437,0.5206173421300659,0.005204478294432727,7.844281372360909,2
"frozenset({'skin dryness, peeling, scaliness, or roughness', 'acne or pimples'})",frozenset({'abnormal appearing skin'}),0.005845431168883759,0.5244640910742401,0.00510571304417318,7.902241372240044,2
"frozenset({'skin dryness, peeling, scaliness, or roughness', 'skin rash'})",frozenset({'abnormal appearing skin'}),0.005573440779660788,0.51120465519376,0.004849848277143245,7.702457889308585,2
"frozenset({'skin dryness, peeling, scaliness, or roughness', 'skin swelling'})",frozenset({'abnormal appearing skin'}),0.00723237967968576,0.5288717796861119,0.006324775910587676,7.968653200804593,2
"frozenset({'itching of skin', 'skin irritation'})",frozenset({'skin lesion'}),0.004102128004211464,0.5236946407030846,0.0037109379228565382,10.4862781540967,2
"frozenset({'itching of skin', 'skin irritation'})",frozenset({'abnormal appearing skin'}),0.004055558930126142,0.5177494399448561,0.00353568678798063,7.801069919593794,2
"frozenset({'skin irritation', 'abnormal appearing skin'})",frozenset({'skin lesion'}),0.0044902036215891524,0.5096912587144717,0.00405024117699792,10.205879335362335,2
"frozenset({'skin irritation', 'skin lesion'})",frozenset({'abnormal appearing skin'}),0.0044902036215891524,0.5077075702075702,0.0039032309737626154,7.649766370231453,2
"frozenset({'itching of skin', 'skin lesion'})",frozenset({'abnormal appearing skin'}),0.007761512347553774,0.5319148936170213,0.006793079148071957,8.014504616019726,2
"frozenset({'itching of skin', 'skin swelling'})",frozenset({'abnormal appearing skin'}),0.008301443641296645,0.5074257425742573,0.007215651746965505,7.64551999755941,2
"frozenset({'acne or pimples', 'skin lesion'})",frozenset({'abnormal appearing skin'}),0.007448352197182908,0.5230331753554502,0.006503211563091033,7.880681380649297,2
"frozenset({'itching of skin', 'acne or pimples'})",frozenset({'abnormal appearing skin'}),0.005784013984220508,0.5048006125935088,0.005023556517633885,7.605966458824493,2
"frozenset({'acne or pimples', 'skin swelling'})",frozenset({'abnormal appearing skin'}),0.007328892398442298,0.5052812805360384,0.0063662375469129865,7.613208811859543,2
"frozenset({'acne or pimples', 'skin growth'})",frozenset({'abnormal appearing skin'}),0.005565341810254645,0.5061379818315738,0.0048355678192297715,7.626116960456266,2
"frozenset({'insomnia', 'hostile behavior'})",frozenset({'delusions or hallucinations'}),0.004334298460520899,0.505350960025181,0.004084786249338886,17.37108753109943,2
"frozenset({'insomnia', 'excessive anger'})",frozenset({'depression'}),0.004967367902434415,0.5077262693156732,0.004549598936341036,11.890227148476404,2
"frozenset({'insomnia', 'temper problems'})",frozenset({'depression'}),0.004110226973617607,0.510991777143816,0.003766754944237027,11.966700697666756,2
"frozenset({'insomnia', 'temper problems'})",frozenset({'excessive anger'}),0.0041061774889145355,0.5104883369692901,0.003883126148271252,18.409113691369242,2
"frozenset({'drug abuse', 'anxiety and nervousness'})",frozenset({'hostile behavior'}),0.004232386428826932,0.5041807364528059,0.003959943675372982,15.534956886061284,2
"frozenset({'sharp chest pain', 'palpitations'})",frozenset({'shortness of breath'}),0.005355443519812104,0.5033940239802067,0.004435050941504922,5.818651351646081,2
"frozenset({'skin moles', 'skin swelling'})",frozenset({'abnormal appearing skin'}),0.006969163173986111,0.5203587986293087,0.006080283043989942,7.840385827970018,2
"frozenset({'skin moles', 'abnormal appearing skin'})",frozenset({'skin swelling'}),0.006969163173986111,0.5235246400324478,0.006148881902102261,8.49606520697565,2
"frozenset({'skin moles', 'irregular appearing scalp'})",frozenset({'abnormal appearing skin'}),0.005326422212773425,0.5041845013735387,0.004625271201141192,7.5966833455376,2
"frozenset({'skin moles', 'irregular appearing scalp'})",frozenset({'skin swelling'}),0.0054418325268109635,0.5151089248067463,0.00479085591208789,8.359490039632112,2
"frozenset({'skin moles', 'skin growth'})",frozenset({'abnormal appearing skin'}),0.006016859354647121,0.5235187033883375,0.005254072631521503,7.887996961971567,2
"frozenset({'skin moles', 'skin growth'})",frozenset({'skin swelling'}),0.005968940452327441,0.5193493452345997,0.00526073878030807,8.428306071782579,2
"frozenset({'skin moles', 'acne or pimples'})",frozenset({'abnormal appearing skin'}),0.004758144526109053,0.5289615846338536,0.004161138157806848,7.970006316080842,2
"frozenset({'skin moles', 'acne or pimples'})",frozenset({'skin swelling'}),0.004704151396734766,0.5229591836734694,0.004149866830132253,8.486888649216532,2
"frozenset({'skin moles', 'skin lesion'})",frozenset({'skin swelling'}),0.006456228444930383,0.5201174423662462,0.005691342359324635,8.440771202966003,2
"frozenset({'skin moles', 'skin lesion'})",frozenset({'abnormal appearing skin'}),0.006387387204978167,0.5145715528490648,0.005563547084493912,7.753187840892784,2
"frozenset({'skin moles', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'abnormal appearing skin'}),0.004828335594295626,0.5195729537366548,0.004211575338806952,7.828545291833077,2
"frozenset({'skin moles', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'skin swelling'}),0.0046704056908758364,0.5025782555014888,0.004097780826113682,8.156134981696505,2
"frozenset({'skin moles', 'itching of skin'})",frozenset({'abnormal appearing skin'}),0.004451733516909973,0.5363473735566759,0.0039008643454378463,8.081289982180868,2
"frozenset({'skin moles', 'itching of skin'})",frozenset({'skin swelling'}),0.004214838661780289,0.5078061473410311,0.0037033897121946276,8.240976279636206,2
"frozenset({'skin moles', 'itching of skin'})",frozenset({'skin lesion'}),0.0042269871158895035,0.5092697999674745,0.003812472587154119,10.19744019295378,2
"frozenset({'foreign body sensation in eye', 'spots or clouds in vision'})",frozenset({'symptoms of eye'}),0.004482779566300188,0.5158434296365331,0.004187253022748355,15.168788266607695,2
"frozenset({'foreign body sensation in eye', 'spots or clouds in vision'})",frozenset({'pain in eye'}),0.004478055167479938,0.5152997825411618,0.004144551876562749,13.427319278213275,2
"frozenset({'spots or clouds in vision', 'pain in eye'})",frozenset({'symptoms of eye'}),0.004849257931928162,0.5006968641114983,0.0045199005305637,14.723391403498594,2
"frozenset({'spots or clouds in vision', 'symptoms of eye'})",frozenset({'pain in eye'}),0.004849257931928162,0.5022368237103313,0.00447871598723561,13.086933885316848,2
"frozenset({'lacrimation', 'spots or clouds in vision'})",frozenset({'pain in eye'}),0.004298528012310433,0.503876582278481,0.003971137394324004,13.129661560700589,2
"frozenset({'lacrimation', 'spots or clouds in vision'})",frozenset({'symptoms of eye'}),0.004384242105192115,0.5139240506329115,0.004094132171167947,15.112347393201937,2
frozenset({'painful menstruation'}),frozenset({'sharp abdominal pain'}),0.004475355511011224,0.5203641214784588,0.0033483378857667775,3.9709720689066703,1
frozenset({'regurgitation'}),frozenset({'regurgitation.1'}),0.010046771548320477,1.0,0.009877545420011586,59.36891453299676,1
frozenset({'regurgitation.1'}),frozenset({'regurgitation'}),0.010046771548320477,0.5964659213847819,0.009877545420011586,59.36891453299676,1
"frozenset({'sharp abdominal pain', 'regurgitation'})",frozenset({'regurgitation.1'}),0.004419337639285401,1.0,0.004344899060206628,59.36891453299676,2
"frozenset({'sharp abdominal pain', 'regurgitation.1'})",frozenset({'regurgitation'}),0.004419337639285401,0.558703071672355,0.004339867742111053,55.610209606662515,2
frozenset({'side pain'}),frozenset({'sharp abdominal pain'}),0.01713471960693002,0.4029265660461204,0.011562071600257545,3.074789505171251,1
frozenset({'side pain'}),frozenset({'back pain'}),0.015716050132620625,0.36956625244012764,0.01196477841935123,4.18952593517237,1
"frozenset({'side pain', 'sharp abdominal pain'})",frozenset({'back pain'}),0.006073552140490122,0.35445879943280284,0.004562065110756538,4.01826282396922,2
"frozenset({'side pain', 'back pain'})",frozenset({'sharp abdominal pain'}),0.006073552140490122,0.3864553809155715,0.004014089500496228,2.9490955662629204,2
"frozenset({'lower abdominal pain', 'side pain'})",frozenset({'back pain'}),0.003244987075394656,0.36234833069560635,0.0024550106535601306,4.107701173990704,2
"frozenset({'lower abdominal pain', 'side pain'})",frozenset({'sharp abdominal pain'}),0.0040832304089304635,0.4559499585500038,0.0029096922413585757,3.4794184984872563,2
"frozenset({'lower abdominal pain', 'side pain'})",frozenset({'nausea'}),0.0033995424082285527,0.3796066018539453,0.002541545124646024,3.9621831831843553,2
"frozenset({'lower abdominal pain', 'side pain'})",frozenset({'vomiting'}),0.0033806448129475525,0.3774964202275982,0.0023697244955027327,3.3441258965814407,2
"frozenset({'nausea', 'side pain'})",frozenset({'back pain'}),0.004295153441724541,0.3457756044553111,0.0031994027413051844,3.9198272381489105,2
"frozenset({'nausea', 'back pain'})",frozenset({'side pain'}),0.004295153441724541,0.31337403978727596,0.0037122900668989855,7.3690570161661535,2
"frozenset({'nausea', 'side pain'})",frozenset({'sharp abdominal pain'}),0.005840031855946331,0.4701439826134203,0.0042122550849642984,3.5877350998337794,2
"frozenset({'side pain', 'sharp abdominal pain'})",frozenset({'nausea'}),0.005840031855946331,0.34083031353395304,0.004198398346594214,3.5574516618213674,2
"frozenset({'side pain', 'burning abdominal pain'})",frozenset({'nausea'}),0.0034710833046494834,0.5065497882399291,0.0028145721568453223,5.287165825377449,2
"frozenset({'side pain', 'burning abdominal pain'})",frozenset({'sharp abdominal pain'}),0.003310453744760979,0.4831084408549197,0.0024125011473265547,3.6866687108199327,2
"frozenset({'side pain', 'sharp abdominal pain'})",frozenset({'vomiting'}),0.0059372194888200475,0.34650228454387894,0.004002993471841444,3.0695582815571885,2
"frozenset({'side pain', 'vomiting'})",frozenset({'sharp abdominal pain'}),0.0059372194888200475,0.48462979286029084,0.0043318185680449395,3.6982783627366316,2
"frozenset({'nausea', 'side pain'})",frozenset({'vomiting'}),0.005130022204674455,0.41298560173865795,0.003727807384976519,3.6585137545326765,2
"frozenset({'side pain', 'vomiting'})",frozenset({'nausea'}),0.005130022204674455,0.4187417364477743,0.003956281403439241,4.370660199658862,2
"frozenset({'side pain', 'vomiting'})",frozenset({'back pain'}),0.004439585062800759,0.3623843102688409,0.0033588968414472046,4.1081090503977284,2
"frozenset({'vomiting', 'back pain'})",frozenset({'side pain'}),0.004439585062800759,0.3154159673939103,0.0038410221475955707,7.417073376954643,2
"frozenset({'side pain', 'sharp chest pain'})",frozenset({'back pain'}),0.003095831055498188,0.4059651296574918,0.0024231395497096354,4.602155711583047,2
frozenset({'pelvic pain'}),frozenset({'sharp abdominal pain'}),0.015882079005446557,0.41571564851782494,0.01087572573741021,3.1723847989009415,1
frozenset({'pelvic pain'}),frozenset({'lower abdominal pain'}),0.014264309866569479,0.37337031410097865,0.011949631157294069,6.162544205124173,1
"frozenset({'sharp abdominal pain', 'pelvic pain'})",frozenset({'lower abdominal pain'}),0.007519893093603839,0.4734829168791433,0.00655764493286701,7.8149207246554555,2
"frozenset({'pelvic pain', 'back pain'})",frozenset({'sharp abdominal pain'}),0.003327326597690444,0.4196101795897523,0.002288220415551465,3.202104515287562,2
frozenset({'painful urination'}),frozenset({'sharp abdominal pain'}),0.01446475935937152,0.4126299576434347,0.009871076909775931,3.1488374562427466,1
frozenset({'painful urination'}),frozenset({'lower abdominal pain'}),0.011084789460541146,0.31621101270696955,0.008960908385040938,5.219119652417685,1
"frozenset({'side pain', 'painful urination'})",frozenset({'sharp abdominal pain'}),0.003504829010508413,0.4667026152601779,0.0025207338118821113,3.561473539755913,2
"frozenset({'side pain', 'painful urination'})",frozenset({'back pain'}),0.0030992056260840807,0.41268985350948145,0.0024367542246406587,4.678389417444345,2
"frozenset({'painful urination', 'back pain'})",frozenset({'side pain'}),0.0030992056260840807,0.3413872574529775,0.0027131461788328227,8.027793771530307,2
"frozenset({'lower abdominal pain', 'painful urination'})",frozenset({'sharp abdominal pain'}),0.005274453825750673,0.47582805650267895,0.0038218808463098193,3.6311110700826856,2
"frozenset({'sharp abdominal pain', 'painful urination'})",frozenset({'lower abdominal pain'}),0.005274453825750673,0.3646416573348264,0.004398076867527329,6.018476154876821,2
"frozenset({'painful urination', 'back pain'})",frozenset({'sharp abdominal pain'}),0.004301227668779148,0.47379376997992717,0.0031115930397935827,3.61558714245476,2
"frozenset({'lower abdominal pain', 'painful urination'})",frozenset({'back pain'}),0.00414734725006243,0.37414758889430105,0.0031695363560832117,4.241461488718671,2
"frozenset({'lower abdominal pain', 'back pain'})",frozenset({'painful urination'}),0.00414734725006243,0.3647750207764455,0.003748785363041415,10.405779842776974,2
"frozenset({'painful urination', 'back pain'})",frozenset({'lower abdominal pain'}),0.00414734725006243,0.45684335737119924,0.003597321752439147,7.540281801450203,2
frozenset({'retention of urine'}),frozenset({'sharp abdominal pain'}),0.011328433456842616,0.3372987962944356,0.006927289449541399,2.5739747297633224,1
frozenset({'retention of urine'}),frozenset({'painful urination'}),0.010101439591811942,0.30076562908184795,0.008924089764919697,8.579811506386246,1
"frozenset({'retention of urine', 'sharp abdominal pain'})",frozenset({'painful urination'}),0.003998191230165962,0.35293416741137923,0.003601072550737745,10.068000920839781,2
"frozenset({'retention of urine', 'painful urination'})",frozenset({'sharp abdominal pain'}),0.003998191230165962,0.39580410235852215,0.002674478384130206,3.020436979318975,2
"frozenset({'lower abdominal pain', 'retention of urine'})",frozenset({'painful urination'}),0.0031336262460601888,0.44379659720894665,0.0028861043143248296,12.659994304708894,2
"frozenset({'retention of urine', 'painful urination'})",frozenset({'lower abdominal pain'}),0.0031336262460601888,0.31021580811117794,0.0025216099184319327,5.12016772200166,2
"frozenset({'lower abdominal pain', 'retention of urine'})",frozenset({'sharp abdominal pain'}),0.003130251675474296,0.44331867711718603,0.0022049704704748922,3.3830274067615074,2
"frozenset({'retention of urine', 'painful urination'})",frozenset({'back pain'}),0.003035088784952115,0.3004610142313089,0.0021440211004546137,3.4061259742167502,2
"frozenset({'retention of urine', 'back pain'})",frozenset({'painful urination'}),0.003035088784952115,0.49466505334946653,0.0028200035353434217,14.111096834738238,2
"frozenset({'painful urination', 'back pain'})",frozenset({'retention of urine'}),0.003035088784952115,0.3343245855326742,0.002730188274333563,9.954357829033565,2
"frozenset({'retention of urine', 'suprapubic pain'})",frozenset({'painful urination'}),0.003816639332644921,0.4741740734529599,0.0035344804186824,13.526559480420621,2
"frozenset({'retention of urine', 'painful urination'})",frozenset({'suprapubic pain'}),0.003816639332644921,0.37783122870314695,0.0034760727332203705,11.206734128049641,2
"frozenset({'nausea', 'back pain'})",frozenset({'sharp abdominal pain'}),0.005874452475922439,0.42859956667323224,0.004078370396862231,3.2707037971205755,2
"frozenset({'nausea', 'back pain'})",frozenset({'vomiting'}),0.005917646979421869,0.4317510340752413,0.0043704490137372355,3.824751008383931,2
"frozenset({'vomiting', 'back pain'})",frozenset({'nausea'}),0.005917646979421869,0.42042675617357944,0.004569125361431543,4.3882477673890135,2
"frozenset({'sharp chest pain', 'back pain'})",frozenset({'sharp abdominal pain'}),0.004246559625287682,0.3529279784608481,0.002669813943512747,2.6932432251898417,2
"frozenset({'vomiting', 'back pain'})",frozenset({'sharp abdominal pain'}),0.005945993372343369,0.42244066171181965,0.0041015334669464495,3.2237043239298924,2
frozenset({'lower abdominal pain'}),frozenset({'sharp abdominal pain'}),0.029076649996287972,0.4799153392001782,0.02113720306713518,3.6623017013340893,1
"frozenset({'lower abdominal pain', 'back pain'})",frozenset({'sharp abdominal pain'}),0.00541011156330357,0.47583996200878553,0.003920216019485948,3.6312019226804417,2
"frozenset({'lower abdominal pain', 'vomiting'})",frozenset({'sharp abdominal pain'}),0.006147117779262589,0.48343949044585993,0.004480868696659954,3.68919499698146,2
"frozenset({'lower abdominal pain', 'nausea'})",frozenset({'vomiting'}),0.005981763820553834,0.41489560902537215,0.004354265152888129,3.675433927779112,2
"frozenset({'lower abdominal pain', 'vomiting'})",frozenset({'nausea'}),0.005981763820553834,0.4704352441613588,0.00476353570820966,4.910216534934031,2
frozenset({'retention of urine'}),frozenset({'blood in urine'}),0.011501211470840336,0.34244318067640617,0.010603782572178594,12.81573558416839,1
frozenset({'blood in urine'}),frozenset({'retention of urine'}),0.011501211470840336,0.4304261069434973,0.010603782572178594,12.81573558416839,1
frozenset({'blood in urine'}),frozenset({'painful urination'}),0.010216174991732302,0.38233436892222983,0.009279485945724407,10.906687801328461,1
frozenset({'frequent urination'}),frozenset({'blood in urine'}),0.011629445153104268,0.3982296794471793,0.010849129436282634,14.903512645462408,1
frozenset({'blood in urine'}),frozenset({'frequent urination'}),0.011629445153104268,0.43522517743931705,0.010849129436282634,14.903512645462406,1
frozenset({'blood in urine'}),frozenset({'suprapubic pain'}),0.00906004710900538,0.33906695966254957,0.0081591737049954,10.056959244969569,1
"frozenset({'retention of urine', 'frequent urination'})",frozenset({'blood in urine'}),0.005363542489218247,0.4845731707317073,0.005067783914814522,18.134867264733117,2
"frozenset({'retention of urine', 'blood in urine'})",frozenset({'frequent urination'}),0.005363542489218247,0.4663458717211431,0.005027674233039887,15.96918550817135,2
"frozenset({'frequent urination', 'blood in urine'})",frozenset({'retention of urine'}),0.005363542489218247,0.4612036445940456,0.00497295883755902,13.732122341612433,2
"frozenset({'retention of urine', 'painful urination'})",frozenset({'blood in urine'}),0.004482779566300188,0.44377630787733013,0.00421286379903796,16.608068553272304,2
"frozenset({'retention of urine', 'blood in urine'})",frozenset({'painful urination'}),0.004482779566300188,0.3897658588111026,0.004079604146810392,11.118682711294694,2
"frozenset({'painful urination', 'blood in urine'})",frozenset({'retention of urine'}),0.004482779566300188,0.4387923630838343,0.004139661654677779,13.06483693930078,2
"frozenset({'frequent urination', 'blood in urine'})",frozenset({'painful urination'}),0.005057131480019168,0.4348557831814753,0.004649460823764918,12.404943555381141,2
"frozenset({'frequent urination', 'painful urination'})",frozenset({'blood in urine'}),0.005057131480019168,0.4769573520050923,0.004773816406611698,17.849849706887554,2
"frozenset({'painful urination', 'blood in urine'})",frozenset({'frequent urination'}),0.005057131480019168,0.4950122217083967,0.004758789962868071,16.950813712789298,2
"frozenset({'sharp abdominal pain', 'blood in urine'})",frozenset({'painful urination'}),0.003851059952621029,0.4999561903092964,0.0035810381779225343,14.262034818936757,2
"frozenset({'painful urination', 'blood in urine'})",frozenset({'sharp abdominal pain'}),0.003851059952621029,0.3769571249256788,0.0025123119503197506,2.876613033969904,2
"frozenset({'sharp abdominal pain', 'blood in urine'})",frozenset({'retention of urine'}),0.003137000816646082,0.40725488478051347,0.0028782966661970795,12.125823305121141,2
"frozenset({'sharp abdominal pain', 'frequent urination'})",frozenset({'blood in urine'}),0.0035169774646176275,0.3683726848579104,0.003261867660135,13.786132100058603,2
"frozenset({'sharp abdominal pain', 'blood in urine'})",frozenset({'frequent urination'}),0.0035169774646176275,0.45658459651274863,0.003292033834093385,15.634927988052514,2
"frozenset({'frequent urination', 'blood in urine'})",frozenset({'sharp abdominal pain'}),0.0035169774646176275,0.3024200568742383,0.0019930317139633807,2.307810145543403,2
"frozenset({'painful urination', 'blood in urine'})",frozenset({'back pain'}),0.003379969898830374,0.3308449494615842,0.0024787811809684995,3.7505683680212507,2
"frozenset({'painful urination', 'back pain'})",frozenset({'blood in urine'}),0.003379969898830374,0.372314326072411,0.003137393765641075,13.933645715230968,2
"frozenset({'blood in urine', 'back pain'})",frozenset({'painful urination'}),0.003379969898830374,0.5182655490013454,0.0031513516206465872,14.784338005175652,2
