antecedents,consequents,support,confidence,leverage,lift
frozenset({'fluid retention'}),frozenset({'skin rash'}),0.0024992069759123153,0.14594253734284476,0.001638036293678629,2.9021041095244033
frozenset({'fluid retention'}),frozenset({'skin swelling'}),0.0023858214042263124,0.13932132581878376,0.0013306096463927635,2.2609882675346915
frozenset({'fluid retention'}),frozenset({'abnormal appearing skin'}),0.0038638833208474222,0.22563354747172193,0.0027273405100031976,3.39968128255312
frozenset({'abnormal appearing skin'}),frozenset({'fluid retention'}),0.0038638833208474222,0.05821816813610339,0.0027273405100031976,3.39968128255312
frozenset({'fluid retention'}),frozenset({'allergic reaction'}),0.002431040650077278,0.14196192803373667,0.0020196467561004413,5.9092774240692965
frozenset({'fluid retention'}),frozenset({'peripheral edema'}),0.002827890150978288,0.1651361683679502,0.0022234375800808427,4.678431835900128
frozenset({'fluid retention'}),frozenset({'leg swelling'}),0.002418892195968063,0.14125251251330156,0.002004146588850244,5.832231021752363
frozenset({'abnormal appearing skin'}),"frozenset({'skin swelling', 'skin lesion'})",0.010707512469038314,0.16133296724528914,0.009284695070872706,7.52557038088174
frozenset({'abnormal appearing skin'}),"frozenset({'skin lesion', 'skin rash'})",0.007089972800961078,0.10682652511262292,0.006104607698176572,7.195274909701791
frozenset({'abnormal appearing skin'}),"frozenset({'skin swelling', 'skin rash', 'skin lesion'})",0.0033887437823536953,0.05105911305002186,0.0029416161136567713,7.5789176550617
frozenset({'itching of skin'}),frozenset({'skin growth'}),0.009831473944940506,0.2346526200486477,0.008079764723503899,5.612503390761132
frozenset({'abnormal appearing skin'}),"frozenset({'skin growth', 'skin swelling'})",0.007862749465130561,0.11847015873984358,0.006822288486519847,7.556986400037197
frozenset({'abnormal appearing skin'}),"frozenset({'skin growth', 'skin lesion'})",0.007552288971228411,0.11379236706427895,0.006557114114943141,7.5889065359017955
frozenset({'abnormal appearing skin'}),"frozenset({'skin growth', 'skin swelling', 'skin lesion'})",0.003550723170476557,0.05349970001118602,0.00308706673903177,7.658091055509033
"frozenset({'abnormal appearing skin', 'itching of skin'})",frozenset({'skin growth'}),0.004920123914231914,0.24393508449054713,0.004076846315001369,5.834524620031785
frozenset({'abnormal appearing skin'}),"frozenset({'skin growth', 'itching of skin'})",0.004920123914231914,0.07413282894536136,0.004267618529548676,7.540357565969216
frozenset({'itching of skin'}),"frozenset({'skin growth', 'abnormal appearing skin'})",0.004920123914231914,0.11743101531919008,0.004172833172228181,6.583948706549527
frozenset({'itching of skin'}),"frozenset({'skin growth', 'skin lesion'})",0.004751395384937266,0.11340388859356626,0.004123153116987937,7.562998587227318
frozenset({'itching of skin'}),"frozenset({'skin growth', 'skin swelling'})",0.004467931455722259,0.10663831569451827,0.0038111005874715037,6.802255605953887
"frozenset({'abnormal appearing skin', 'itching of skin'})","frozenset({'skin growth', 'skin lesion'})",0.0025525251911694235,0.12655178183034968,0.0022500876490430086,8.439842399269669
frozenset({'itching of skin'}),"frozenset({'skin growth', 'abnormal appearing skin', 'skin lesion'})",0.0025525251911694235,0.06092237310523688,0.00223609943709133,8.066742856017544
"frozenset({'abnormal appearing skin', 'itching of skin'})","frozenset({'skin growth', 'skin swelling'})",0.0022096688196427006,0.10955328760247618,0.001893468647319148,6.988196127172415
frozenset({'itching of skin'}),"frozenset({'skin growth', 'skin swelling', 'abnormal appearing skin'})",0.0022096688196427006,0.05273925159876932,0.0018802353938151951,6.707482138742365
frozenset({'abnormal appearing skin'}),"frozenset({'skin growth', 'skin rash'})",0.004075131439524321,0.06140110029795499,0.0035142285475765265,7.265306522797553
frozenset({'itching of skin'}),"frozenset({'skin growth', 'skin rash'})",0.0034643341634776974,0.0826849659305079,0.0031102427164208715,9.783727317541578
frozenset({'abnormal appearing skin'}),frozenset({'irregular appearing scalp'}),0.01431155385477198,0.2156360271311917,0.012150586100720116,6.622752157193227
frozenset({'abnormal appearing skin'}),"frozenset({'skin swelling', 'irregular appearing scalp'})",0.00702180647512604,0.10579944476646633,0.006053059721879359,7.248340654142052
frozenset({'abnormal appearing skin'}),"frozenset({'skin lesion', 'irregular appearing scalp'})",0.0065858119554286715,0.09923019819599946,0.005696349511297754,7.404260853153373
frozenset({'abnormal appearing skin'}),"frozenset({'skin growth', 'irregular appearing scalp'})",0.006298298541510592,0.09489815633993308,0.005440773788000884,7.344742546186202
frozenset({'abnormal appearing skin'}),"frozenset({'irregular appearing scalp', 'acne or pimples'})",0.005661179614894004,0.08529851429268738,0.0049071723971845956,7.5081239037632095
frozenset({'itching of skin'}),"frozenset({'skin lesion', 'irregular appearing scalp'})",0.005249482003415066,0.12529196668760775,0.0046879747470496775,9.34891213587288
frozenset({'itching of skin'}),"frozenset({'irregular appearing scalp', 'acne or pimples'})",0.004881653809552734,0.11651283042574785,0.004405657856166091,10.255662416498415
"frozenset({'abnormal appearing skin', 'itching of skin'})",frozenset({'irregular appearing scalp'}),0.005285927365742709,0.26207127321398693,0.004629200789481079,8.048901257860582
frozenset({'abnormal appearing skin'}),"frozenset({'itching of skin', 'irregular appearing scalp'})",0.005285927365742709,0.07964448783265707,0.004563454698099683,7.316439226673259
frozenset({'itching of skin'}),"frozenset({'abnormal appearing skin', 'irregular appearing scalp'})",0.005285927365742709,0.12616182606034246,0.004686301975642087,8.815382825693355
frozenset({'itching of skin'}),"frozenset({'skin swelling', 'irregular appearing scalp'})",0.005300775476320638,0.12651621321219736,0.004689216961267294,8.667650512327944
frozenset({'itching of skin'}),"frozenset({'skin growth', 'irregular appearing scalp'})",0.004533398125088583,0.10820084086406033,0.003992052759934783,8.374317795813429
"frozenset({'abnormal appearing skin', 'itching of skin'})","frozenset({'skin lesion', 'irregular appearing scalp'})",0.002694257155776927,0.13357871842061234,0.0024239460303322577,9.967244786335735
frozenset({'itching of skin'}),"frozenset({'abnormal appearing skin', 'irregular appearing scalp', 'skin lesion'})",0.002694257155776927,0.06430515955476088,0.0024183248494056998,9.764196121900241
frozenset({'itching of skin'}),"frozenset({'skin swelling', 'skin lesion', 'irregular appearing scalp'})",0.002514055086490244,0.06000418821179465,0.0022462949912833213,9.389207471514393
frozenset({'itching of skin'}),"frozenset({'skin lesion', 'irregular appearing scalp', 'acne or pimples'})",0.00230078222546181,0.05491390003060617,0.002089520669722987,10.890681067909014
"frozenset({'abnormal appearing skin', 'itching of skin'})","frozenset({'irregular appearing scalp', 'acne or pimples'})",0.0023095561089851316,0.11450560481847082,0.0020804103581360547,10.078982919941998
frozenset({'itching of skin'}),"frozenset({'abnormal appearing skin', 'irregular appearing scalp', 'acne or pimples'})",0.0023095561089851316,0.0551233106203386,0.0020723640423893274,9.737071488654877
frozenset({'itching of skin'}),"frozenset({'skin swelling', 'irregular appearing scalp', 'acne or pimples'})",0.0022555629796108447,0.053834630068138996,0.0020324531315611435,10.10965226021033
"frozenset({'abnormal appearing skin', 'itching of skin'})","frozenset({'skin swelling', 'irregular appearing scalp'})",0.0025808715840909243,0.12795716914840222,0.0022864656461349456,8.76637068535225
frozenset({'itching of skin'}),"frozenset({'skin swelling', 'irregular appearing scalp', 'abnormal appearing skin'})",0.0025808715840909243,0.06159893039514167,0.002286671982175957,8.772518954110877
"frozenset({'abnormal appearing skin', 'itching of skin'})","frozenset({'skin growth', 'irregular appearing scalp'})",0.002266361605485702,0.11236406223858124,0.002005756469487679,8.696534689565329
frozenset({'itching of skin'}),"frozenset({'skin growth', 'abnormal appearing skin', 'irregular appearing scalp'})",0.002266361605485702,0.05409236617857892,0.0020024755342563216,8.588409365175208
frozenset({'itching of skin'}),"frozenset({'skin growth', 'skin swelling', 'irregular appearing scalp'})",0.00225286332314213,0.05377019604052901,0.001990108353804003,8.574008433853919
frozenset({'itching of skin'}),"frozenset({'skin growth', 'skin lesion', 'irregular appearing scalp'})",0.0021023574750113046,0.05017799900127257,0.001866466175590442,8.912399398251683
frozenset({'itching of skin'}),"frozenset({'skin rash', 'irregular appearing scalp'})",0.004624511530907692,0.11037548929589718,0.00420526861491468,11.03062533556266
frozenset({'abnormal appearing skin'}),"frozenset({'skin rash', 'irregular appearing scalp'})",0.004764893667280838,0.07179393310757903,0.004100786793297609,7.174889846722422
"frozenset({'abnormal appearing skin', 'itching of skin'})","frozenset({'skin rash', 'irregular appearing scalp'})",0.002206969163173986,0.10941944119123306,0.002005144479392817,10.935080495738182
frozenset({'itching of skin'}),"frozenset({'abnormal appearing skin', 'skin rash', 'irregular appearing scalp'})",0.002206969163173986,0.052674817571159334,0.0020073296793677894,11.05477293918692
frozenset({'itching of skin'}),"frozenset({'skin swelling', 'skin rash', 'irregular appearing scalp'})",0.002172548543197878,0.05185328371913207,0.0019747753775122496,10.985052171593711
frozenset({'itching of skin'}),"frozenset({'skin lesion', 'skin rash', 'irregular appearing scalp'})",0.002313605593688203,0.055219961661753574,0.002126719283705887,12.37974891744143
frozenset({'abnormal appearing skin'}),"frozenset({'skin dryness, peeling, scaliness, or roughness'})",0.016429434354478394,0.2475467016484131,0.014319979004654287,7.788472202480289
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin lesion', 'irregular appearing scalp'})",0.005580864834949753,0.17558872868579195,0.0051549066006996,13.101906211002536
"frozenset({'abnormal appearing skin', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'irregular appearing scalp'}),0.006012134955826871,0.36593681961960317,0.005477194515942753,11.238886626573336
frozenset({'abnormal appearing skin'}),"frozenset({'irregular appearing scalp', 'skin dryness, peeling, scaliness, or roughness'})",0.006012134955826871,0.09058645270854307,0.005202270374576583,7.423629943842202
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'abnormal appearing skin', 'irregular appearing scalp'})",0.006012134955826871,0.18915762427537003,0.005557260384780162,13.217126958740273
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin swelling', 'irregular appearing scalp'})",0.005707748688979327,0.17958082942263182,0.0052438216742173764,12.303117747751925
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin swelling', 'skin lesion', 'irregular appearing scalp'})",0.0026699602475584983,0.08400399210073685,0.0024668379974645918,13.144597631840615
"frozenset({'abnormal appearing skin', 'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin lesion', 'irregular appearing scalp'})",0.0026429636828713544,0.1608676005422503,0.0024227801885866097,12.003459621062396
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'abnormal appearing skin', 'irregular appearing scalp', 'skin lesion'})",0.0026429636828713544,0.08315460896523899,0.0024336420104226967,12.626326036639236
"frozenset({'abnormal appearing skin', 'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin swelling', 'irregular appearing scalp'})",0.0028353142062672526,0.1725752783140944,0.0025955041427684275,11.82316607109836
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin swelling', 'irregular appearing scalp', 'abnormal appearing skin'})",0.0028353142062672526,0.08920646380566115,0.00261213500149621,12.704204270178197
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'irregular appearing scalp'})",0.004853307416631233,0.15269785318412502,0.0044426439510279235,11.818210829885214
"frozenset({'abnormal appearing skin', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'skin growth'}),0.0059216964641249405,0.36043215708827997,0.00523479980700367,8.6209423247775
frozenset({'abnormal appearing skin'}),"frozenset({'skin growth', 'skin dryness, peeling, scaliness, or roughness'})",0.0059216964641249405,0.08922379165522641,0.005175931231091973,7.940429778473141
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'abnormal appearing skin'})",0.0059216964641249405,0.18631219077145225,0.005354803264924215,10.445876705654733
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'skin swelling'})",0.00476894315198391,0.15004353088569428,0.004270672624453943,9.570991837756441
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'skin lesion'})",0.004598189880337727,0.1446711825536704,0.004121606605405177,9.648240133874818
"frozenset({'itching of skin', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'skin growth'}),0.0038868304008314943,0.3392436380772856,0.0034078114774740327,8.114147920479954
frozenset({'itching of skin'}),"frozenset({'skin growth', 'skin dryness, peeling, scaliness, or roughness'})",0.0038868304008314943,0.0927688912514699,0.003416037516144615,8.255924265755626
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'itching of skin'})",0.0038868304008314943,0.12228993693330219,0.00357434948234824,12.438616795219733
"frozenset({'abnormal appearing skin', 'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'irregular appearing scalp'})",0.0025167547429589586,0.15318572074107545,0.0023044773186457618,11.855969852195427
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'abnormal appearing skin', 'irregular appearing scalp'})",0.0025167547429589586,0.07918374280678658,0.002316571319379242,12.572243485269126
"frozenset({'abnormal appearing skin', 'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'skin swelling'})",0.0025822214123252816,0.15717043914061535,0.002324658728876319,10.02560377826225
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'skin swelling', 'abnormal appearing skin'})",0.0025822214123252816,0.08124349691036885,0.0023323139021770075,10.332708331947316
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'skin swelling', 'irregular appearing scalp'})",0.002304156796047703,0.07249485061474105,0.0021048314240049762,11.55977672302447
"frozenset({'abnormal appearing skin', 'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'skin lesion'})",0.0023736729501170977,0.14447685166166865,0.0021273206968802456,9.635280046880524
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'abnormal appearing skin', 'skin lesion'})",0.0023736729501170977,0.07468201218864799,0.002133633032644206,9.888659249289908
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'skin lesion', 'irregular appearing scalp'})",0.002146226892627913,0.06752595927207866,0.001967280244588694,11.993669153040134
"frozenset({'abnormal appearing skin', 'itching of skin', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'skin growth'}),0.002047689431519839,0.3432903371803575,0.0017983038728114715,8.21093828417874
"frozenset({'abnormal appearing skin', 'itching of skin'})","frozenset({'skin growth', 'skin dryness, peeling, scaliness, or roughness'})",0.002047689431519839,0.10152250292789025,0.0018210484521408643,9.034947859521122
"frozenset({'abnormal appearing skin', 'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'itching of skin'})",0.002047689431519839,0.12463541880622765,0.0018861638757336743,12.677185486553396
"frozenset({'itching of skin', 'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'abnormal appearing skin'})",0.002047689431519839,0.1787229029217719,0.0018433367899461125,10.020371724830731
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'skin growth', 'abnormal appearing skin', 'itching of skin'})",0.002047689431519839,0.06442571082751151,0.001891309538903451,13.094326880905209
"frozenset({'abnormal appearing skin', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'skin lesion'}),0.007106845653890542,0.4325678839912911,0.006286344176170144,8.661587878714746
frozenset({'abnormal appearing skin'}),"frozenset({'skin lesion', 'skin dryness, peeling, scaliness, or roughness'})",0.007106845653890542,0.10708075292107751,0.006192836429310224,7.775463816739667
"frozenset({'skin dryness, peeling, scaliness, or roughness'})","frozenset({'abnormal appearing skin', 'skin lesion'})",0.007106845653890542,0.2236001104198076,0.006364137694760611,9.568829263949292
"frozenset({'itching of skin', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'skin lesion'}),0.005447231839748392,0.47543590951932135,0.004875041350253199,9.519962214950713
frozenset({'itching of skin'}),"frozenset({'skin lesion', 'skin dryness, peeling, scaliness, or roughness'})",0.005447231839748392,0.13001175921003882,0.004870228487472834,9.440554926181731
