antecedents,consequents,support,confidence,leverage,lift,antecedent_len
frozenset({'white discharge from eye'}),frozenset({'pain in eye'}),0.006580412642491243,0.5048412986071559,0.0060801836072719466,13.154799460224133,1
frozenset({'ear pain'}),frozenset({'cough'}),0.01412527755843069,0.3305483606039547,0.009911807592981272,3.352409694208905,1
"frozenset({'cough', 'ear pain'})",frozenset({'nasal congestion'}),0.005503924625591393,0.38965072387596156,0.004580553018906422,5.960682119467834,2
"frozenset({'ear pain', 'nasal congestion'})",frozenset({'cough'}),0.005503924625591393,0.4330625033189952,0.004250783983109588,4.39210447655025,2
"frozenset({'ear pain', 'nasal congestion'})",frozenset({'fever'}),0.004064332813649463,0.31979183261643035,0.003016473477293719,3.8787007689261417,2
"frozenset({'cough', 'ear pain'})",frozenset({'fever'}),0.005966240795858727,0.4223804290697119,0.004801637320175578,5.122980413877752,2
"frozenset({'sore throat', 'ear pain'})",frozenset({'fever'}),0.004591440739165941,0.36733261339092865,0.003560887135570359,4.455314816372961,2
"frozenset({'sore throat', 'ear pain'})",frozenset({'cough'}),0.005418210532709713,0.43347732181425486,0.004185765909547744,4.396311550947185,2
"frozenset({'cough', 'ear pain'})",frozenset({'sore throat'}),0.005418210532709713,0.38358258875244877,0.004615340460333031,6.748552124592906,2
"frozenset({'sore throat', 'ear pain'})",frozenset({'nasal congestion'}),0.00481213765548334,0.38498920086393085,0.0039950493017251254,5.889372469145859,2
"frozenset({'ear pain', 'nasal congestion'})",frozenset({'sore throat'}),0.00481213765548334,0.37863098082948327,0.004089750234539898,6.66143611581534,2
frozenset({'difficulty breathing'}),frozenset({'cough'}),0.012384674050227109,0.3761016601762656,0.009137861244391664,3.8144096351869528,1
frozenset({'difficulty breathing'}),frozenset({'shortness of breath'}),0.01446003496055127,0.43912687026029923,0.011611214691845607,5.075797557113372,1
frozenset({'difficulty breathing'}),frozenset({'sharp chest pain'}),0.01147016542145012,0.3483295757327321,0.008265845452949505,3.579594277164933,1
"frozenset({'cough', 'shortness of breath'})",frozenset({'difficulty breathing'}),0.005458705379740428,0.30003338650443295,0.004859605266751399,9.111507845501603,2
"frozenset({'cough', 'difficulty breathing'})",frozenset({'shortness of breath'}),0.005458705379740428,0.4407629427792915,0.004387259347136433,5.094708658796216,2
"frozenset({'shortness of breath', 'difficulty breathing'})",frozenset({'cough'}),0.005458705379740428,0.3775029171528588,0.004032942633992848,3.8286211335099987,2
"frozenset({'cough', 'difficulty breathing'})",frozenset({'fever'}),0.0042769307605607185,0.34534059945504086,0.0032558368822681203,4.188577418280388,2
"frozenset({'nasal congestion', 'difficulty breathing'})",frozenset({'fever'}),0.003535875059898628,0.46527531083481355,0.002909307372183388,5.643245142104421,2
"frozenset({'nasal congestion', 'difficulty breathing'})",frozenset({'cough'}),0.00366883314098281,0.4827708703374778,0.0029195174575700794,4.896244963502226,2
"frozenset({'shortness of breath', 'difficulty breathing'})",frozenset({'sharp chest pain'}),0.005597737687879217,0.3871178529754959,0.004190634688798961,3.9782003815912153,2
"frozenset({'cough', 'difficulty breathing'})",frozenset({'sharp chest pain'}),0.004661631807352514,0.37640326975476834,0.0034564817474634735,3.868092416459503,2
"frozenset({'weakness', 'difficulty breathing'})",frozenset({'shortness of breath'}),0.0030998805402012593,0.5143913092171576,0.002578521323573408,5.945767220250309,2
"frozenset({'chest tightness', 'difficulty breathing'})",frozenset({'sharp chest pain'}),0.0035493733422421996,0.5047993856786331,0.0028651633518376207,5.187549717219747,2
"frozenset({'chest tightness', 'difficulty breathing'})",frozenset({'shortness of breath'}),0.003437337598790554,0.48886542522557114,0.002829036521533419,5.6507175924950035,2
frozenset({'coryza'}),frozenset({'nasal congestion'}),0.015716725046737802,0.49299263273774235,0.013632708552238719,7.541555015626447,1
frozenset({'coryza'}),frozenset({'sore throat'}),0.014487706439355591,0.45444152764840373,0.012675657572291475,7.995207360400042,1
frozenset({'coryza'}),frozenset({'fever'}),0.015031012303684357,0.471483614192565,0.012402544160086038,5.71854459803618,1
"frozenset({'coryza', 'ear pain'})",frozenset({'cough'}),0.0033995424082285527,0.49290537234563064,0.002719501824854246,4.999028721727602,2
"frozenset({'coryza', 'ear pain'})",frozenset({'sore throat'}),0.00351562763638327,0.5097367648497896,0.003123610374707256,8.968042941151879,2
"frozenset({'coryza', 'ear pain'})",frozenset({'nasal congestion'}),0.0034015671505800886,0.4931989431451218,0.002950712621041471,7.544711049173861,2
"frozenset({'coryza', 'difficulty breathing'})",frozenset({'cough'}),0.0032524111306836204,0.4946115159601765,0.0026040467698052695,5.016332369468179,2
"frozenset({'coryza', 'difficulty breathing'})",frozenset({'nasal congestion'}),0.0034758077034697334,0.528584624858873,0.0030459539329153987,8.086023530716897,2
"frozenset({'nasal congestion', 'difficulty breathing'})",frozenset({'coryza'}),0.0034758077034697334,0.4573712255772647,0.0032335327442199148,14.346541277861498,2
"frozenset({'coryza', 'difficulty breathing'})",frozenset({'fever'}),0.003208541713067012,0.4879400595299189,0.0026663881623201578,5.91814202571766,2
"frozenset({'cough', 'coryza'})",frozenset({'nasal congestion'}),0.008111117860252284,0.49741318654029226,0.0070451528648336975,7.609178439360654,2
"frozenset({'cough', 'coryza'})",frozenset({'sore throat'}),0.007444302712479837,0.45652083936923143,0.006517447926360434,8.031789686977797,2
"frozenset({'sore throat', 'coryza'})",frozenset({'nasal congestion'}),0.007021131561008862,0.4846268517655828,0.006074067921604228,7.413579477534005,2
"frozenset({'sore throat', 'nasal congestion'})",frozenset({'coryza'}),0.007021131561008862,0.3258370658063708,0.006334176621047143,10.220658084793914,2
"frozenset({'coryza', 'nasal congestion'})",frozenset({'sore throat'}),0.007021131561008862,0.4467299351569545,0.0061278048193854785,7.859533621762884,2
"frozenset({'sore throat', 'coryza'})",frozenset({'fever'}),0.00673024357650489,0.46454858846548036,0.005535758497952906,5.634430850039279,2
"frozenset({'cough', 'sore throat', 'coryza'})",frozenset({'nasal congestion'}),0.0036695080550999885,0.49292837715321847,0.003182872820653277,7.540572065793998,3
"frozenset({'cough', 'sore throat', 'nasal congestion'})",frozenset({'coryza'}),0.0036695080550999885,0.36846028734074276,0.0033520116697811323,11.557637267003097,3
"frozenset({'cough', 'coryza', 'nasal congestion'})",frozenset({'sore throat'}),0.0036695080550999885,0.4524047262439673,0.003208478262476215,7.9593729381704295,3
"frozenset({'sore throat', 'coryza', 'nasal congestion'})",frozenset({'cough'}),0.0036695080550999885,0.5226377006632702,0.002977222881517161,5.300572936018479,3
"frozenset({'cough', 'sore throat', 'coryza'})",frozenset({'fever'}),0.003494705298750734,0.4694469628286491,0.0028809360629160007,5.693842399901151,3
"frozenset({'sore throat', 'coryza', 'nasal congestion'})",frozenset({'fever'}),0.0033394750517996585,0.4756320292223397,0.0027605955087000454,5.76886001864641,3
"frozenset({'cough', 'coryza'})",frozenset({'fever'}),0.0076508264323364855,0.4691858780679608,0.006306376885010738,5.690675747226656,2
"frozenset({'coryza', 'nasal congestion'})",frozenset({'fever'}),0.007496946013619767,0.4770043371838365,0.006201130583439945,5.785504508600741,2
"frozenset({'cough', 'coryza', 'nasal congestion'})",frozenset({'fever'}),0.0039010035972922444,0.4809452487934764,0.003232256663814291,5.833303155506505,3
"frozenset({'shortness of breath', 'coryza'})",frozenset({'nasal congestion'}),0.0038254132161682428,0.5241838527698142,0.003348351857140836,8.018702717753499,2
"frozenset({'shortness of breath', 'nasal congestion'})",frozenset({'coryza'}),0.0038254132161682428,0.3921677160451118,0.003514436307994386,12.30127741198579,2
"frozenset({'shortness of breath', 'coryza'})",frozenset({'cough'}),0.0037774943138485628,0.51761768241931,0.0030579249990402273,5.249660089875758,2
"frozenset({'shortness of breath', 'coryza'})",frozenset({'fever'}),0.0036627589139282025,0.5018958660871173,0.003061064739215512,6.087409630776591,2
frozenset({'painful sinuses'}),frozenset({'ear pain'}),0.004119000857140929,0.4265744041378346,0.0037063724985222078,9.98235039135298,1
frozenset({'painful sinuses'}),frozenset({'nasal congestion'}),0.004069057212469713,0.42140211085482626,0.003437843223419023,6.446398975709246,1
frozenset({'painful sinuses'}),frozenset({'sore throat'}),0.0036317128645379877,0.37610959670091565,0.0030828733535487774,6.617076197725467,1
frozenset({'painful sinuses'}),frozenset({'headache'}),0.0031450997860522248,0.3257146851191724,0.0021792264459403726,3.2562238291906977,1
frozenset({'painful sinuses'}),frozenset({'facial pain'}),0.004235086085295646,0.43859649122807015,0.003917084104956409,13.317797835025305,1
frozenset({'painful sinuses'}),frozenset({'fever'}),0.00367355753980306,0.3804431397218145,0.0028774381873925858,4.6143301612758645,1
frozenset({'sinus congestion'}),frozenset({'cough'}),0.004357245540504971,0.4597308267464217,0.0034227304301883655,4.662573662429895,1
frozenset({'sinus congestion'}),frozenset({'ear pain'}),0.004031936936024891,0.42540767642241684,0.0036269226045729653,9.955047569726489,1
frozenset({'sinus congestion'}),frozenset({'nasal congestion'}),0.0034224894882126248,0.36110517695649075,0.0028029229789347304,5.524006602941694,1
frozenset({'sinus congestion'}),frozenset({'sore throat'}),0.0033738956717757665,0.3559780673645232,0.0028351836250279172,6.262892564114051,1
frozenset({'sinus congestion'}),frozenset({'fever'}),0.004044085390134106,0.42668945382040874,0.003262656434664735,5.175243842487251,1
frozenset({'cough'}),frozenset({'fever'}),0.032896663899518785,0.33363679300171806,0.02476725420134982,4.046623939611297,1
"frozenset({'cough', 'shortness of breath'})",frozenset({'fever'}),0.005584239405535645,0.30693326408725,0.004084205199697304,3.7227413773639357,2
frozenset({'nasal congestion'}),frozenset({'fever'}),0.023936504079855838,0.3661686816647222,0.01854685341120264,4.441197686349727,1
frozenset({'cough'}),frozenset({'nasal congestion'}),0.031112865887815776,0.3155455771323746,0.02466735353006206,4.827058604641125,1
frozenset({'nasal congestion'}),frozenset({'cough'}),0.031112865887815776,0.4759490795709138,0.02466735353006206,4.827058604641125,1
"frozenset({'cough', 'nasal congestion'})",frozenset({'fever'}),0.012533830070123576,0.4028503872101347,0.009968630795169327,4.886103856530647,2
"frozenset({'shortness of breath', 'nasal congestion'})",frozenset({'fever'}),0.004752745213171624,0.48723448419013354,0.003948501626089175,5.909584222378625,2
"frozenset({'shortness of breath', 'nasal congestion'})",frozenset({'sharp chest pain'}),0.00338199464118191,0.34671002560022146,0.002432782989106907,3.562951038147052,2
frozenset({'facial pain'}),frozenset({'headache'}),0.010625172946742527,0.3226289040085253,0.007330928485702621,3.225374762681832,1
frozenset({'sore throat'}),frozenset({'cough'}),0.02600714059135975,0.45755607537670545,0.020402778343582673,4.640517411535139,1
frozenset({'sore throat'}),frozenset({'nasal congestion'}),0.02154798301916081,0.3791039813814313,0.017832392852397554,5.799343321529939,1
frozenset({'nasal congestion'}),frozenset({'sore throat'}),0.02154798301916081,0.329630279690678,0.017832392852397554,5.799343321529939,1
frozenset({'sore throat'}),frozenset({'fever'}),0.02115653283119723,0.3722170108172934,0.016470240561542313,4.514556842344604,1
"frozenset({'sore throat', 'nasal congestion'})",frozenset({'cough'}),0.009959032713087259,0.46217934663450994,0.007834396671851181,4.687406463882283,2
"frozenset({'sore throat', 'cough'})",frozenset({'nasal congestion'}),0.009959032713087259,0.3829345513053407,0.008258941858674785,5.857941466621764,2
"frozenset({'cough', 'nasal congestion'})",frozenset({'sore throat'}),0.009959032713087259,0.32009371136033316,0.008190600993153548,5.631561909249496,2
"frozenset({'sore throat', 'cough'})",frozenset({'fever'}),0.011113135853462647,0.4273109461774018,0.00896889435449115,5.182781817623226,2
"frozenset({'sore throat', 'nasal congestion'})",frozenset({'fever'}),0.008624727503425189,0.40025683590691263,0.006848135446081986,4.854647113712193,2
"frozenset({'sore throat', 'nasal congestion', 'cough'})",frozenset({'fever'}),0.00443891014868358,0.4457169964760098,0.003617805992384639,5.406025672420899,3
"frozenset({'sore throat', 'shortness of breath'})",frozenset({'nasal congestion'}),0.0035271011763753062,0.43681043129388164,0.0029992585703081747,6.682107764386731,2
"frozenset({'shortness of breath', 'nasal congestion'})",frozenset({'sore throat'}),0.0035271011763753062,0.3615858299315021,0.0029726608707677676,6.361552615678648,2
"frozenset({'sore throat', 'shortness of breath'})",frozenset({'fever'}),0.003207191884832655,0.3971915747241725,0.002541449805274473,4.817469081962039,2
"frozenset({'sore throat', 'shortness of breath'})",frozenset({'sharp chest pain'}),0.0032476867318633703,0.40220661985957873,0.0024619420279662326,4.133259461699822,2
frozenset({'shortness of breath'}),frozenset({'sharp chest pain'}),0.03271781165846646,0.3781799742559582,0.02429916531367754,3.886350645756553,1
"frozenset({'cough', 'shortness of breath'})",frozenset({'sharp chest pain'}),0.0072479027043808675,0.39837519011759465,0.005477481442014172,4.093885934634497,2
frozenset({'chest tightness'}),frozenset({'shortness of breath'}),0.018461600761303123,0.48708132267312454,0.01518250878609834,5.630095435231021,1
"frozenset({'chest tightness', 'cough'})",frozenset({'shortness of breath'}),0.00421888814648336,0.4307469680264608,0.0033715407445678728,4.9789356017924575,2
"frozenset({'chest tightness', 'weakness'})",frozenset({'sharp chest pain'}),0.0030688344908110445,0.5191824617492579,0.0024936462496934304,5.335356795278316,2
"frozenset({'shortness of breath', 'weakness'})",frozenset({'sharp chest pain'}),0.0053459947221716035,0.38874165685119744,0.0040077855875504,3.9948873340226085,2
"frozenset({'shortness of breath', 'fainting'})",frozenset({'sharp chest pain'}),0.0037133774727165967,0.48216633073350273,0.0029639514599975863,4.954962077235621,2
frozenset({'pain in eye'}),frozenset({'diminished vision'}),0.014968920204903926,0.39004959375329745,0.013607477716516212,10.994897201005427,1
frozenset({'lacrimation'}),frozenset({'pain in eye'}),0.013677134584624107,0.461333576160448,0.012539374483651805,12.02110583148062,1
frozenset({'pain in eye'}),frozenset({'lacrimation'}),0.013677134584624107,0.35638915268544896,0.012539374483651805,12.02110583148062,1
frozenset({'lacrimation'}),frozenset({'diminished vision'}),0.013087934560327199,0.4414596944931364,0.012036193781117761,12.444068746830382,1
frozenset({'lacrimation'}),frozenset({'symptoms of eye'}),0.012148454109214602,0.4097707560270449,0.01114025323327476,12.049636534871924,1
"frozenset({'lacrimation', 'diminished vision'})",frozenset({'pain in eye'}),0.006458253187281918,0.49345090759075905,0.005955977960700206,12.857996662973514,2
"frozenset({'lacrimation', 'pain in eye'})",frozenset({'diminished vision'}),0.006458253187281918,0.4721934369602763,0.005973049852415452,13.310405603579184,2
"frozenset({'diminished vision', 'pain in eye'})",frozenset({'lacrimation'}),0.006458253187281918,0.43144415888903914,0.006014470322108961,14.552732189794947,2
"frozenset({'lacrimation', 'pain in eye'})",frozenset({'symptoms of eye'}),0.005808985806556115,0.4247224278312361,0.005343868890970691,12.489302392377153,2
"frozenset({'lacrimation', 'symptoms of eye'})",frozenset({'pain in eye'}),0.005808985806556115,0.47816666666666663,0.005342764989803289,12.459730663712143,2
"frozenset({'pain in eye', 'symptoms of eye'})",frozenset({'lacrimation'}),0.005808985806556115,0.38942177178535875,0.005366743645680842,13.13530531566491,2
"frozenset({'lacrimation', 'diminished vision'})",frozenset({'symptoms of eye'}),0.006007410557006621,0.4590037128712871,0.005562330506326506,13.497370973663841,2
"frozenset({'lacrimation', 'symptoms of eye'})",frozenset({'diminished vision'}),0.006007410557006621,0.4945,0.005576437942765496,13.939193253809714,2
frozenset({'lacrimation'}),frozenset({'itchiness of eye'}),0.012861163416955193,0.4338106403806315,0.012031784285280227,15.506977359053566,1
frozenset({'itchiness of eye'}),frozenset({'lacrimation'}),0.012861163416955193,0.45973462002412546,0.012031784285280227,15.506977359053566,1
frozenset({'itchiness of eye'}),frozenset({'pain in eye'}),0.01220717163740914,0.43635705669481306,0.011133568701053326,11.370285255407893,1
frozenset({'pain in eye'}),frozenset({'itchiness of eye'}),0.01220717163740914,0.31808589215996624,0.011133568701053326,11.370285255407895,1
frozenset({'itchiness of eye'}),frozenset({'diminished vision'}),0.010505038233884737,0.37551266586248494,0.009512604074979482,10.585123596987769,1
frozenset({'itchiness of eye'}),frozenset({'symptoms of eye'}),0.010760155770178245,0.3846320868516285,0.009808806342543613,11.31041387908493,1
"frozenset({'lacrimation', 'itchiness of eye'})",frozenset({'pain in eye'}),0.0059237212064764755,0.4605898404701931,0.00543014876847415,12.001726089998083,2
"frozenset({'lacrimation', 'pain in eye'})",frozenset({'itchiness of eye'}),0.0059237212064764755,0.4331112755983222,0.005541100765668017,15.481977894228374,2
"frozenset({'itchiness of eye', 'pain in eye'})",frozenset({'lacrimation'}),0.0059237212064764755,0.4852656604190855,0.005561815769694688,16.36814649471046,2
"frozenset({'lacrimation', 'itchiness of eye'})",frozenset({'diminished vision'}),0.005437783042107892,0.42280646515533166,0.004981526701164621,11.918262945925846,2
"frozenset({'lacrimation', 'diminished vision'})",frozenset({'itchiness of eye'}),0.005437783042107892,0.4154806105610561,0.005071645584019679,14.851752864897469,2
"frozenset({'itchiness of eye', 'diminished vision'})",frozenset({'pain in eye'}),0.005244082690477637,0.4991969161580469,0.004840931189768873,13.007722112551324,2
"frozenset({'itchiness of eye', 'pain in eye'})",frozenset({'diminished vision'}),0.005244082690477637,0.4295903134848233,0.0048110270419343465,12.10948918024196,2
"frozenset({'diminished vision', 'pain in eye'})",frozenset({'itchiness of eye'}),0.005244082690477637,0.3503313945624239,0.004825324301299704,12.522931661792681,2
"frozenset({'itchiness of eye', 'diminished vision'})",frozenset({'symptoms of eye'}),0.004790540403733625,0.4560231288146483,0.004433296643995795,13.409724517649392,2
"frozenset({'itchiness of eye', 'symptoms of eye'})",frozenset({'diminished vision'}),0.004790540403733625,0.44521106441698555,0.004408818382131055,12.549814086233948,2
"frozenset({'itchiness of eye', 'pain in eye'})",frozenset({'symptoms of eye'}),0.0053939136244912835,0.44186432244153256,0.004978785588360341,12.993373501735478,2
"frozenset({'pain in eye', 'symptoms of eye'})",frozenset({'itchiness of eye'}),0.0053939136244912835,0.36159623563478416,0.004976609060822468,12.925604208757314,2
"frozenset({'lacrimation', 'itchiness of eye'})",frozenset({'symptoms of eye'}),0.004987615325949773,0.38780436607892527,0.004550247058325996,11.403697284779035,2
"frozenset({'lacrimation', 'symptoms of eye'})",frozenset({'itchiness of eye'}),0.004987615325949773,0.41055555555555556,0.004647760012130269,14.675702050663451,2
"frozenset({'itchiness of eye', 'symptoms of eye'})",frozenset({'lacrimation'}),0.004987615325949773,0.4635263124882394,0.00466860949974244,15.634872206716818,2
frozenset({'eye redness'}),frozenset({'pain in eye'}),0.0120256197398881,0.48892791482589254,0.01108170389405903,12.740139698921602,1
frozenset({'pain in eye'}),frozenset({'eye redness'}),0.0120256197398881,0.31335514051563435,0.01108170389405903,12.740139698921602,1
frozenset({'eye redness'}),frozenset({'diminished vision'}),0.010405825858659486,0.42307164613231624,0.009533273915282303,11.925737989172402,1
frozenset({'lacrimation'}),frozenset({'eye redness'}),0.010271517949340947,0.3464611742208665,0.009542324615308842,14.086138023978027,1
frozenset({'eye redness'}),frozenset({'lacrimation'}),0.010271517949340947,0.41761106385314056,0.009542324615308842,14.086138023978027,1
frozenset({'itchiness of eye'}),frozenset({'eye redness'}),0.009051948139599236,0.3235705669481303,0.008363873295070113,13.15547023927877,1
frozenset({'eye redness'}),frozenset({'itchiness of eye'}),0.009051948139599236,0.3680267815492687,0.008363873295070113,13.15547023927877,1
frozenset({'eye redness'}),frozenset({'symptoms of eye'}),0.01059952621028974,0.4309469582635897,0.009763096121235725,12.67233968385522,1
"frozenset({'eye redness', 'diminished vision'})",frozenset({'pain in eye'}),0.005158368597595956,0.49571928914256064,0.004759024566890674,12.91710455389993,2
"frozenset({'eye redness', 'pain in eye'})",frozenset({'diminished vision'}),0.005158368597595956,0.42894825457402624,0.0047317535953432695,12.091390528598016,2
"frozenset({'diminished vision', 'pain in eye'})",frozenset({'eye redness'}),0.005158368597595956,0.3446052572253032,0.004790194605393028,14.010681652800676,2
"frozenset({'eye redness', 'diminished vision'})",frozenset({'symptoms of eye'}),0.0048161871401864115,0.4628356466467765,0.00446231728553573,13.610052048487296,2
"frozenset({'eye redness', 'symptoms of eye'})",frozenset({'diminished vision'}),0.0048161871401864115,0.4543775867558103,0.00444016353426103,12.808204230513507,2
"frozenset({'lacrimation', 'eye redness'})",frozenset({'pain in eye'}),0.00510370055410449,0.49687890137328333,0.004709510853539975,12.947320913751762,2
"frozenset({'lacrimation', 'pain in eye'})",frozenset({'eye redness'}),0.00510370055410449,0.37315568714532443,0.004767299185603099,15.171461926093155,2
"frozenset({'eye redness', 'pain in eye'})",frozenset({'lacrimation'}),0.00510370055410449,0.4244022898192838,0.004747177577791232,14.315207975881309,2
"frozenset({'lacrimation', 'diminished vision'})",frozenset({'eye redness'}),0.0049025761471852706,0.37458745874587457,0.004580666680717026,15.229673737068847,2
"frozenset({'lacrimation', 'eye redness'})",frozenset({'diminished vision'}),0.0049025761471852706,0.477298114199356,0.004538188801844399,13.45429859151418,2
"frozenset({'eye redness', 'diminished vision'})",frozenset({'lacrimation'}),0.0049025761471852706,0.4711376313399922,0.004594075123007596,15.891604121099238,2
"frozenset({'lacrimation', 'eye redness'})",frozenset({'symptoms of eye'}),0.004407189185176187,0.4290689269991458,0.004057886725847563,12.617114673761572,2
"frozenset({'lacrimation', 'symptoms of eye'})",frozenset({'eye redness'}),0.004407189185176187,0.3627777777777778,0.004108387081399969,14.749525286063168,2
"frozenset({'eye redness', 'symptoms of eye'})",frozenset({'lacrimation'}),0.004407189185176187,0.41579114931550465,0.004092945535888965,14.024751797443573,2
"frozenset({'itchiness of eye', 'eye redness'})",frozenset({'pain in eye'}),0.004496952762760939,0.4967939158962124,0.004149566451967111,12.94510642196794,2
"frozenset({'itchiness of eye', 'pain in eye'})",frozenset({'eye redness'}),0.004496952762760939,0.36838613368717865,0.00419670644881647,14.977545281680488,2
"frozenset({'eye redness', 'pain in eye'})",frozenset({'itchiness of eye'}),0.004496952762760939,0.3739476933438096,0.004160533763781165,13.36711890945048,2
"frozenset({'lacrimation', 'itchiness of eye'})",frozenset({'eye redness'}),0.004110226973617607,0.3195843828715365,0.003793895146419852,12.993403193185783,2
"frozenset({'lacrimation', 'eye redness'})",frozenset({'itchiness of eye'}),0.004110226973617607,0.40015769761482356,0.0038228793057832164,14.30402064716419,2
"frozenset({'itchiness of eye', 'eye redness'})",frozenset({'lacrimation'}),0.004110226973617607,0.454070981210856,0.003841864297766591,15.315941237295718,2
"frozenset({'itchiness of eye', 'diminished vision'})",frozenset({'eye redness'}),0.0037019039327245607,0.35239318984902024,0.0034435231135425152,14.327317114496552,2
"frozenset({'itchiness of eye', 'eye redness'})",frozenset({'diminished vision'}),0.0037019039327245607,0.40896212347151806,0.003380781449268896,11.528012280197936,2
"frozenset({'eye redness', 'diminished vision'})",frozenset({'itchiness of eye'}),0.0037019039327245607,0.3557530159553768,0.0034107989755873874,12.716732717746758,2
